,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis buxifolia lam,berberis buxifolia lam,berberis leschenaultia wall. ex wight & arn,berberis leschenaultia wall. exwight & arn,berberis buxifolia lam_infections,berberis chitria buch.-ham.ex lindl_enlarged spleen,berberis chitria buch.-ham.ex lindl_bleeding piles,berberis darwinii hook_anti-inflammatory,berberis darwinii hook_antipyretic,berberis chitria buch.-ham.ex lindl_ophthalmic
1,berberis chitria buch.-ham.ex lindl,berberis chitria buch.-ham.ex lindl,berberis libanotica ehrenb. ex c. k. schneid,berberis libanotica ehrenb. exc. k. schneid,berberis chitria buch.-ham.ex lindl_ulcers,berberis darwinii hook_stomach pains,berberis chitria buch.-ham.ex lindl_skin diseases,berberis integerrima bunge_antipyretic,berberis leschenaultia wall. ex wight & arn_antipyretic,berberis darwinii hook_antipyrectic
2,berberis darwinii hook,berberis darwinii hook,berberis oblonga (regel) c. k. schneid,berberis heterophyllajuss. ex poir,berberis chitria buch.-ham.ex lindl_conjunctivitis,berberis integerrima bunge_stomach aches,berberis chitria buch.-ham.ex lindl_affection of eyes,berberis koreana palib_antipyretic,berberis libanotica ehrenb. ex c. k. schneid_anti-inflammatory,berberis leschenaultia wall. exwight & arn_antipyretic
3,berberis empetrifolia lam,berberis empetrifolia lam,caulophyllum thalictroides (l.) michaux,berberis oblonga (regel) c. k.schneid,berberis chitria buch.-ham.ex lindl_rheumatism,berberis leschenaultia wall. ex wight & arn_cold,berberis darwinii hook_stomachpains,berberis lycium royle_febrifuge,berberis oblonga (regel) c. k. schneid_antipyretic,berberis libanotica ehrenb. exc. k. schneid_anti-inflammatory
4,berberis integerrima bunge,berberis integerrima bunge,sinopodophyllum hexandrum (royle) t. s. ying,caulophyllum thalictroides (l.)michaux,berberis chitria buch.-ham.ex lindl_skin disease,berberis leschenaultia wall. ex wight & arn_complications during post-natal period,berberis integerrima bunge_stomachaches,berberis microphylla g. forst_anti-inflammatory,berberis oblonga (regel) c. k. schneid_antidiarrheal,berberis heterophyllajuss. ex poir_febrifuge
5,berberis jaeschkeana c. k.schneid,berberis jaeschkeana c. k.schneid,corydalis solida subsp. brachylova,sinopodophyllum hexandrum(royle) t. s. ying,berberis chitria buch.-ham.ex lindl_jaundice,berberis libanotica ehrenb. ex c. k. schneid_arthritis,berberis leschenaultia wall. exwight & arn_cold,berberis microphylla g. forst_febrifuge,berberis oblonga (regel) c. k. schneid_heart tonic,berberis heterophyllajuss. ex poir_anti-inflammatory
6,berberis koreana palib,berberis koreana palib,corydalis solida subsp. slivenensis (velen.) hayek,tinospora cordifolia(willd.) miers,berberis chitria buch.-ham.ex lindl_enlarged liver,berberis libanotica ehrenb. ex c. k. schneid_rheumatic diseases,berberis leschenaultia wall. exwight & arn_complications duringpost-natal period,berberis pseudumbellata r.parker_diuretic,berberis pseudumbellata r.parker_oxytocic,berberis oblonga (regel) c. k.schneid_antidiarrheal
7,berberis lycium royle,berberis lycium royle,corydalis turtschaninovii besser,argemone alba f. lestib,berberis darwinii hook_colitis,berberis libanotica ehrenb. ex c. k. schneid_neuralgic diseases,berberis libanotica ehrenb. exc. k. schneid_arthritis,berberis thunbergii dc_anti-inflammatory,caulophyllum thalictroides (l.) michaux_inducer of menstruation,berberis oblonga (regel) c. k.schneid_heart tonic
8,berberis microphylla g. forst,berberis microphylla g. forst,eschscholzia californica cham,corydalis solida subsp.brachylova,berberis darwinii hook_indigestion,berberis libanotica ehrenb. ex c. k. schneid_muscular pain,berberis libanotica ehrenb. exc. k. schneid_muscularpain,berberis tinctoria lesch_antimicrobial,caulophyllum thalictroides (l.) michaux_uterine stimulant,berberis oblonga (regel) c. k.schneid_antipyretic
9,berberis petiolaris wall. ex g.don,berberis petiolaris wall. ex g.don,glaucium corniculatum (l.) rud. subsp. corniculatum,corydalis solida subsp.slivenensis (velen.) hayek,berberis empetrifolia lam_mountain sickness,berberis oblonga (regel) c. k. schneid_back pain,berberis libanotica ehrenb. exc. k. schneid_rheumatic and neuralgic diseases,berberis umbellata wall. ex g.don_tonic,caulophyllum thalictroides (l.) michaux_antispasmodic,berberis petiolaris wall. ex g.don_oxytocic
