,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,boerhaavia diffusa,boerhaavia diffusa,pulsatila vulgaris mill,boerhaaviadiffusa,boerhaavia diffusa_stones,boerhaavia diffusa_menstrual syndrome,boerhaavia diffusa_menstrualsyndrome,boerhaavia diffusa_spasmolytic,arthemisia absinthium l_free radical scavenging,boerhaaviadiffusa_spasmolytic
1,b. diffusa,arthemisia absinthium l,,conium,boerhaavia diffusa_hepatitis,boerhaavia diffusa_liver disorders,boerhaavia diffusa_liverdisorders,boerhaavia diffusa_laxative,asarum europaeum_diuretic,
2,boerhaavia diffusa l,bryonia dioica,,strychnos nux-vomica,boerhaavia diffusa_kidney problems,asarum europaeum_sciatica,,boerhaavia diffusa_antioxidant,,
3,arthemisia absinthium l,solanum dulcamara,,pulsatila vulgarismill,boerhaavia diffusa_gastro-intestinal,asarum europaeum_fever,,,,
4,bryonia dioica,asarum europaeum,,,boerhaavia diffusa_cystitis,colchicum autumnale_gout,,,,
5,solanum dulcamara,veratrum album,,,boerhaavia diffusa_jaundice,,,,,
6,asarum europaeum,aconitum sp,,,boerhaavia diffusa_gastrointestinal disorders of oxidative etiology,,,,,
7,veratrum album,colchicum autumnale,,,boerhaavia diffusa_nephritis,,,,,
8,aconitum sp,datura stramonium,,,boerhaavia diffusa_anemia,,,,,
9,colchicum autumnale,claviceps purpurea,,,boerhaavia diffusa_gastrointestinal disorders,,,,,
10,datura stramonium,,,,,,,,,
11,claviceps purpurea,,,,,,,,,
