,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,thaumatococcusdaniellii,thaumatococcus daniellii,,verbena,,,,,ilex vomitoria_stimulant,
1,dioscoreophyllum cumminsii,dioscoreophyllum cumminsii,,thea sinensis,,,,,theobroma cacao_stimulant,
2,stevia rebaudiana,stevia rebaudiana,,c. excelsa,,,,,coffea arabica_stimulant,
3,lippia dulcis,lippia dulcis,,,,,,,coffea canephora_stimulant,
4,ilex vomitoria,ilex vomitoria,,,,,,,coffea liberica_stimulant,
5,theobroma cacao,theobroma cacao,,,,,,,paullinia cupana_stimulant,
6,coffea arabica,coffea arabica,,,,,,,catha edulis_stimulant,
7,coffeaarabica,coffea canephora,,,,,,,cola nitida_stimulant,
8,coffea canephora,coffea liberica,,,,,,,ilex paraguariensis_stimulant,
9,c. canephora,paullinia cupana,,,,,,,camellia sinensis_stimulant,
10,coffea liberica,catha edulis,,,,,,,paullinia yoco_stimulant,
11,c. liberica,cola nitida,,,,,,,,
12,paullinia cupana,ilex paraguariensis,,,,,,,,
13,catha edulis,camellia sinensis,,,,,,,,
14,cola nitida,paullinia yoco,,,,,,,,
15,ilex paraguariensis,,,,,,,,,
16,camellia sinensis,,,,,,,,,
17,paullinia yoco,,,,,,,,,
