,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis,berberis vulgaris,coscinium fenestratum,coptischinensis,berberis vulgaris_infections of the ear,berberis vulgaris_diarrhea,berberis_infectious diseases,berberis vulgaris_blood purifying,,berberis aristata_antiprotozoal
1,berberis vulgaris,berberis asiatica,,enantiachlorantha oliv,berberis vulgaris_hemorrhoids,berberis vulgaris_intestinal parasites,berberis_wounds,berberis vulgaris_antimicrobial,,berberis aristata_antimicrobial
2,b. vulgaris,berberis aristata,,enantia pilosa exell,berberis vulgaris_mouth,berberis aristata_pain,berberis_protozoa,berberis vulgaris_astringent,,b. chitria_antiprotozoal
3,berberis asiatica,berberis chitria,,enantia polycarpa (dc.)engl. & diels,berberis vulgaris_diabetes,berberis aristata_scorbutic,berberis_fungi,berberis aristata_anti-inflammatory,,b. chitria_antimicrobial
4,berberis asiatica roxb. ex dc,berberis lycium,,coelocline,berberis vulgaris_snakebite,berberis aristata_enlarged liver and spleen,berberis_viruses,berberis aristata_analgesic,,b. lycium_antiprotozoal
5,berberis aristata,mahonia aquifolium,,caulophyllum,berberis vulgaris_uterine and vaginal disorders,berberis aristata_pyretic,berberis_bacteria,berberis aristata_anti-bacterial,,coptischinensis_elimination of toxins
6,berberis aristata dc,coptis chinensis,,jeffersonia,berberis vulgaris_eye,berberis aristata_laxative,berberis_helminthes,berberis aristata_anti-pyretic,,annickia chlorantha (oliv. )setten & maas_promote conception
7,b. chitria,argemone mexicana,,nandina,berberis vulgaris_influenza,berberis aristata_osteoporosis,berberis aristata_intestinal parasites,berberis aristata_anti-fungal,,annickia chlorantha (oliv. )setten & maas_hemostatic
8,b. lycium,berberis heterophylla,,sinopodophyllum,berberis vulgaris_common cold,berberis aristata_hepatopathy,berberis aristata_enlarged liverand spleen,mahonia aquifolium_antimicrobial,,enantiachlorantha oliv_antipyretic
9,m. aquifolium,berberis beaniana,,tinospora,berberis vulgaris_dysentery,berberis chitria_enlarged liver and spleen,berberis aristata_ulcers,annickia chlorantha_antipyretic,,enantiachlorantha oliv_promote conception
10,mahonia,coptis japonica,,bocconia,berberis vulgaris_fever,berberis chitria_hemorrhages,b. chitria_urinary disorders,berberis actinacantha_antipyretic,,enantiachlorantha oliv_hemostatic
11,coptis,coptis rhizome,,chelidonium,berberis vulgaris_scorpion sting,berberis lycium_enlarged liver and spleen,b. chitria_diarrhea,berberis aquifolium_anti-inflammatory,,annickia polycarpa (dc. )setten & maas ex i.m.turner_wound healing
12,c. chinensis,hydratis canadensis,,corydalis,berberis vulgaris_respiratory infections,berberis lycium_hemorrhages,b. chitria_intestinal parasites,,,annickia polycarpa (dc. )setten & maas ex i.m.turner_antiseptic
13,argemone,annickia chlorantha,,eschscholzia,berberis vulgaris_mountain sickness,coptis chinensis_damp-heat syndromes,b. chitria_painful micturition,,,enantia polycarpa (dc.)engl. & diels_wound healing
14,argemone mexicana,annickia pilosa,,glaucium,berberis vulgaris_indigestion,coptis chinensis_toxins,b. chitria_enlarged liverand spleen,,,enantia polycarpa (dc.)engl. & diels_antiseptic
15,b. heterophylla,annickia polycarpa,,hunnemannia,berberis vulgaris_obesity,coptis chinensis_purge fire,b. chitria_diabetes,,,xylopia polycarpa (dc.) oliv_conception
16,b. beaniana,rollinia mucosa,,macleaya,berberis asiatica_swelling,coptis chinensis_clear heat in the liver,b. lycium_urinary disorders,,,berberis aquifolium pursh_menstruation
