,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,angelica archangelica,angelica archangelica,,datura,angelica archangelica_colic,arctostaphylos uva-ursi_bladder inf,glycyrrhiza glabra_cough,angelica archangelica_diuresis,barosma betulina_tonic,arctostaphylos uva-ursi_relieves bladder inf
1,angelica,pimpinella anisum,,,angelica archangelica_bronchitis,symphytum officinale_swelling,,pimpinella anisum_carminative,nepeta cataria_aromatic,symphytum officinale_reduces swelling
2,pimpinella anisum,arctostaphylos uva-ursi,,,angelica archangelica_indigestion,symphytum officinale_wound,,arctostaphylos uva-ursi_astringent,anthemis nobilis_aromatic,symphytum officinale_wound healing
3,arctostaphylos uva-ursi,salix pentandra,,,angelica archangelica_colds,taraxacum officinale_gastric stress,,arctostaphylos uva-ursi_diuretic,anthemis nobilis_bitter,taraxacum officinale_relieves gastric stress
4,salix pentandra,vaccinium myrtillus,,,pimpinella anisum_asthma,mentha viridis_vomiting,,arctostaphylos uva-ursi_topical antiseptic,anthemis nobilis_poultice,mentha viridis_relieves vomiting
5,vaccinium myrtillus,symphytum officinale,,,pimpinella anisum_colds,,,salix pentandra_antimalarial,elymus repens_nutrient drink,fragaria spp_diuretic
6,symphytum officinale,barosma betulina,,,symphytum officinale_diarrhea,,,salix pentandra_antipyretic,turnera aphrodisiaca_tonic,
7,barosma betulina,rhamnus frangula,,,symphytum officinale_broken bones,,,salix pentandra_analgesic,eucalyptus globosus_aromatic,
8,rhamnus frangula,nepeta cataria,,,symphytum officinale_colds,,,vaccinium myrtillus_diuretic,foeniculum vulgare_aromatic,
9,nepeta cataria,anthemis nobilis,,,anthemis nobilis_inflammations,,,vaccinium myrtillus_antidiarrheal,foeniculum vulgare_flavoring,
10,anthemis nobilis,elymus repens,,,elymus repens_cystitis,,,barosma betulina_antiseptic,trigonella foenugraecum_maple flavor,
11,elymus repens,turnera aphrodisiaca,,,eucalyptus globosus_colds,,,barosma betulina_diuretic,panax quinquefolium_adaptogen,
12,turnera aphrodisiaca,taraxacum officinale,,,trigonella foenugraecum_fevers,,,barosma betulina_gastric remedy,hydrastis canadensis_tonic,
13,taraxacum officinale,eucalyptus globosus,,,trigonella foenugraecum_colds,,,rhamnus frangula_laxative,hydrastis canadensis_dye,
14,eucalyptus globosus,foeniculum vulgare,,,humulus lupulus_sleeplessness,,,nepeta cataria_calmative,hydrastis canadensis_stain,
15,eucalyptus,trigonella foenugraecum,,,humulus lupulus_indigestion,,,nepeta cataria_antipyretic,juniperus communis_flavoring,
16,foeniculum vulgare,panax quinquefolium,,,equisetum arvense_dyspepsia,,,elymus repens_diuretic,glycyrrhiza glabra_flavoring,
17,trigonella foenugraecum,hydrastis canadensis,,,tilia europaea_dyspepsia,,,elymus repens_antirheumatic,glycyrrhiza glabra_cough suppresant,
18,panax quinquefolium,humulus lupulus,,,tilia europaea_indigestion,,,turnera aphrodisiaca_aphrodisiac,tilia europaea_fragrant tea,
19,hydrastis canadensis,equisetum arvense,,,carica papaya_back pain,,,turnera aphrodisiaca_diuretic,viscum album_narcotic tea,
20,humulus lupulus,juniperus communis,,,rosa spp_colds,,,taraxacum officinale_cholagogic,rosa spp_perfume,
