,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,candida,candida,majus,,h. hircinum subsp. majus_respiratory tract affections,cand_ida,h. hircinum_asthma,h. hircinum subsp. majus_antifungal,candida_anti-biofilm,h. montanum_anti-inflammatory
1,candida glabrata,h. hircinum subsp. majus,h. hircinumsus,,h. hircinum subsp. majus_fungal-associated pathologies of the respiratorytract,um_sorethroats,h. hircinum_chronic catarrhal affections,h. hircinum subsp. majus_anticancer,h. hircinum subsp. majus_cytotoxic,h. montanum_anticancer
2,candida spp,c. parapsilosis,s. majus,,h. hircinum_tract,um_cough,,h. hircinum subsp. majus_anti-inflammatory,c. tropicalis_cytotoxic,h. hircinum subsp. majus_fungal growth inhibition
3,h. hircinumsubsp. majus,c. tropicalis,tropicalis,,h. hircinum_sorethroats,hircinum subsp. majus_ct,,h. hircinum subsp. majus_antimicrobial,h. hircinumsubsp. majus_andida,
4,h. hircinum,h. hircinum subsp.majus,albicans,,h. hircinum_cough,,,h. hircinumsubsp. majus_antifungal,h. hircinumsubsp. majus_ida,
5,h. hircinum subsp. majus,h. hircinumsubsp. majus,andida,,,,,hypericum_antimycotic,h. hircinumsubsp. majus_anti,
6,h. hircinum subsp.majus,h. hircinumsusbps. majus,spp,,,,,hypericum_antifungal,h_anti,
7,c. parapsilosis,punicagranatum,cand,,,,,h. montanum_antifungal,cand_anti,
8,c. tropicalis,candida glabrata,ida,,,,,h. maculatum_antifungal,hircinumsubsp. maj_antifungal,
9,h. hircinumsusbps. majus,cryptococcusneoformans,um,,,,,h. hirsutum_antifungal,hircinumsubsp. maj_anti,
10,punicagranatum,hypericum,hircinums,,,,,h. perforatum_antifungal,us_antifungal,
11,c. glabrata,h. montanum,,,,,,h_antifungal,us_anti,
12,cryptococcusneoformans,h. maculatum,hircinumsubsp. maj,,,,,h. hircinum_antifungal,,
13,hypericum,h. hirsutum,us,,,,,h. hircinum_antiseptic,,
14,h. montanum,h. perforatum,hircinum subsp. majus,,,,,h. hircinum subsp. majush_antifungal,,
15,h. maculatum,candida spp,,,,,,,,
16,h. hirsutum,h,,,,,,,,
17,h. perforatum,c. albicans,,,,,,,,
18,c. albicans,c. lusitaniae,,,,,,,,
19,c. lusitaniae,c. glabrata,,,,,,,,
20,c. krusei,h. hircinum,,,,,,,,
21,c. albica,c. krusei,,,,,,,,
22,bjerkandera,c,,,,,,,,
23,aspergillus glaucus,h. hircinum subsp. majush,,,,,,,,
24,aspergillus,h. hircinum subsp,,,,,,,,
25,saccharomyces,bjerkandera,,,,,,,,
26,penicillium paneum,aspergillus,,,,,,,,
27,penicillium,saccharomyces,,,,,,,,
28,,aspergillus glaucus,,,,,,,,
29,,penicillium paneum,,,,,,,,
30,,penicillium,,,,,,,,
31,,p,,,,,,,,
32,,h. hircinum subsp. majuss,,,,,,,,
