,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,erythroxylum coca,erythroxylum coca,,echinacea spp,ephedra sinica_bronchial asthma,hypericum perforatum_herpes simplex virus 1 & 2,ephedra sinica_low blood pressure,erythroxylum coca_local anesthetic,claviceps purpurea_stimulate smooth muscle of the uterus,erythroxylum coca_heart/respiratory stimulant
1,ephedra sinica,ephedra sinica,,vinca,ephedra sinica_drug poisoning,taxus brevifolia_breast cancer,ephedra sinica_tumor,ephedra sinica_spinal anesthetic,claviceps purpurea_constrict blood vessels,ephedra sinica_stimulant
2,claviceps purpurea,claviceps purpurea,,senna,claviceps purpurea_post-partum bleeding,podophyllum peltatum_ovarian cancer,ginkgo_cardiovascular disorders,panax quinquefolia_stimulant,panax quinquefolia_sedative,claviceps purpurea_constricting dilated cranial bloodvessels
3,panax quinquefolia,panax quinquefolia,,,claviceps purpurea_migraine headaches,podophyllum peltatum_testicular cancer,hypericum perforatum_herpessimplex virus,hypericum perforatum_antidepressant,panax quinquefolia_tonic,claviceps purpurea_stimulate the smooth muscle ofthe uterus
4,ginkgo,ginkgo biloba,,,panax quinquefolia_diabetes,papaver somniferum_intestinal spasms,hypericum perforatum_depression,hypericum perforatum_sedative,ginkgo biloba_scavenger of free radicals,claviceps purpurea_uterine contractions
5,ginkgo biloba,hypericum perforatum,,,panax quinquefolia_anemia,papaver somniferum_stomach spasms,rauvolfia serpentina_mental illness,valeriana officinalis_sedative,rauvolfia serpentina_decreases blood pressure,hypericum perforatum_depressant
6,hypericum perforatum,rauvolfia serpentina,,,panax quinquefolia_impotency,,rauvolfia serpentina_high blood pressure,gelidium cartilagineum_bulk laxative,rauvolfia serpentina_decreases pulse rate,rauvolfia serpentina_decreases blood pressureand pulse rate
7,rauvolfia serpentina,echinacea purpurea,,,panax quinquefolia_insomnia,,echinacea purpurea_venereal disease,aloe vera_skin-softening,echinacea purpurea_stimulates body's ability to heal itself,echinacea purpurea_blood purifier
8,rauvolfia,tanacetum parthenium,,,panax quinquefolia_gastritis,,tanacetum parthenium_headaches,styrax benzoin_loosens phlegm in respiratory passages,valeriana officinalis_tranquilizing,valeriana officinalis_tranquilizer
9,echinacea purpurea,valeriana officinalis,,,ginkgo biloba_strokes,,tanacetum parthenium_headache,piper nigrum_stimulates heart,catharanthus roseus_inhibit tumor growth,valeriana officinalis_sleep aid
10,echinacea,catharanthus roseus,,,ginkgo biloba_reduced blood flow to the brain,,catharanthus roseus_cancer of the lymphatic system,caulophyllum thalictroides_promotes menstruation,catharanthus roseus_arrest nuclear division,ricinus communis_irrigates intestine
11,tanacetum parthenium,taxus brevifolia,,,ginkgo biloba_alzheimer's disease,,catharanthus roseus_tumor,menyanthes trifoliata_pain-killer,gelidium cartilagineum_emulsions,
12,valerianaofficinalis,gelidium cartilagineum,,,hypericum perforatum_wounds,,taxus brevifolia_ovarian and breastcancers,menyanthes trifoliata_lowers blood pressure,gelidium cartilagineum_lubricants,
13,valeriana officinalis,aloe vera,,,hypericum perforatum_hiv,,aloe vera_burn,physostigma venenosum_stimulates heart,aloe vera_burn treatment,
14,catharanthus roseus,colchicum autumnale,,,hypericum perforatum_bruises,,areca catechu_tapeworms,rhamnus purshiana_laxative,myroxylon balsamum_flavor medicines,
15,taxus brevifolia,myroxylon balsamum,,,hypericum perforatum_warts,,piper nigrum_gases,syzygium aromaticum_antiseptic,myroxylon balsamum_skin ointments,
16,gelidium cartilagineum,atropa belladonna,,,hypericum perforatum_seasonal affective syndrome,,cinnamomum camphora_itching,duboisia myoporoides_anesthetic,atropa belladonna_dilate pupils for eye exams,
17,aloe vera,styrax benzoin,,,hypericum perforatum_bacterial infections,,cinnamomum camphora_pain,inula helenium_antibiotic,areca catechu_destroys tapeworms,
18,colchicum autumnale,areca catechu,,,hypericum perforatum_hemorrhoids,,syzygium aromaticum_pain,eucalyptus globulus_antiseptic,piper nigrum_reduces gases,
19,myroxylon balsamum,piper nigrum,,,hypericum perforatum_influenza a & b,,symphytum officinale_skin problems,digitalis purpurea_regulates heart beat/contractions,cinnamomum camphora_superficial pain/itching,
20,atropa belladonna,caulophyllum thalictroides,,,hypericum perforatum_psoriasis,,duboisia myoporoides_pain,allium sativum_antispasmodic,ricinus communis_irrigates intestines,
