,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ensete ventricosum,ensete ventricosum,,citrus,,,citrus_scurvy,,,
1,ensete,cocos nucifera,,musa x paradisiaca,,,,,,
2,cocos nucifera,phoenix dactylifera,,c. celebica,,,,,,
3,phoenix dactylifera,ficus carica,,c. aurantifolia,,,,,,
4,ficus carica,ficus,,musa acuminata,,,,,,
5,ficus sycamorus,morus,,musa balbisiana,,,,,,
6,ficus benjamina,metopium,,musa corniculata,,,,,,
7,ficus elastica,artocarpus,,musa discolor,,,,,,
8,ficus religiosa,,,musa errans,,,,,,
9,ficus pumila,,,musa nana,,,,,,
10,ficus spp,,,musa oleracea,,,,,,
11,ficus benghalensis,,,musa superba,,,,,,
12,morus spp,,,musa troglodytarum,,,,,,
13,metopium toxiferum,,,musa textilis,,,,,,
14,artocarpus altilis,,,musatextilis,,,,,,
15,artocarpus heterophyllus,,,c. hystrix,,,,,,
16,,,,c. ichangensis,,,,,,
17,,,,c. latipes,,,,,,
18,,,,c. macroptera,,,,,,
19,,,,c. micrantha,,,,,,
20,,,,c. aurantium,,,,,,
21,,,,c. grandis,,,,,,
22,,,,c. indica,,,,,,
23,,,,c. limon,,,,,,
24,,,,c. medica,,,,,,
25,,,,c. paradisi,,,,,,
26,,,,c. reticulata,,,,,,
27,,,,c. sinensis,,,,,,
28,,,,c. tachibana,,,,,,
29,,,,ph. canariensis,,,,,,
30,,,,ananas comosus,,,,,,
31,,,,fortunella,,,,,,
