,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aloe capensis,aloe capensis,ononidis radix,thymus spp,aloe capensis_diseases of the oral cavity,ononidis radix_toothache,,,caryophylli flos_reduce local pain,
1,thymus,thymus tosevii,plantaginis radix,thy-mus,,plantaginis radix_toothache,,,myrrha_strengthen the teeth,
2,thymus tosevii,thymus jankae,tormentillae rhizome,thy-mus moesiacus,,tormentillae rhizome_toothache,,,salviae folium_disinfection of the mouth,
3,thymus jankae,thymus longicaulis,rubi fruticosi folium,thymus to-sevii ssp. substriatus,,tormentillae rhizome_oral inflammations,,,,
4,t. jankae,thymus pulegioides,solidaginis virgaureae herba,,,solidaginis virgaureae herba_inflammation of the oral mucosa,,,,
5,thymus longicaulis,thymus moesiacus,benzoe tinkinensis,,,caryophylli flos_inflammation of the oral mucosa,,,,
6,thymus pulegioides,thymus tosevii ssp. substriatus,symphyti radix,,,caryophylli flos_toothache,,,,
7,thymus balcanus,thymus balcanus,caryophylli flos,,,verbasci flos_toothache,,,,
8,t. balcanus,thymus pannonicus,verbasci flos,,,caricae fructus_ulcers,,,,
9,thymus pannonicus,,zingiberis rhizome,,,anisi fructus_bad odor from the mouth,,,,
10,,,caricae fructus,,,frangulae cortex_purulent processes teeth,,,,
11,,,anisi fructus,,,millefolii herba_toothache,,,,
12,,,frangulae cortex,,,capsici fructus_inflammation of the mouth and pharynx,,,,
13,,,millefolii herba,,,myrrha_halitosis,,,,
14,,,althaeae radix,,,melissae folium_toothache,,,,
15,,,capsici fructus,,,melissae folium_deposits in the mouth,,,,
16,,,myrrha,,,aetheroleum melaleucae_inflammatory processes,,,,
17,,,melissae folium,,,,,,,
18,,,menthae piperitae folium,,,,,,,
19,,,chamomillae flos,,,,,,,
20,,,iridis rhizome,,,,,,,
21,,,basilici herba,,,,,,,
22,,,salviae folium,,,,,,,
23,,,aetheroleum melaleucae,,,,,,,
