,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,conium maculatum,conium maculatum,helleboreveratrum californicum,viscum spp,,,,,,viscum spp_induce abortions
1,cicuta,cicuta,umbelliferae,veratrum californicum,,,,,,
2,dieffenbachia picta,dieffenbachia picta,asclepios,veratrum,,,,,,
3,dieffenbachia,dieffenbachia,dinoflagellatesanabaena flos-aquae,nerium oleander,,,,,,
4,phoradendron spp,phoradendron,"syndrome""amanita pantherina",philodendron,,,,,,
5,,,cnsamanita verna,euphorbia pulcherrima,,,,,,
6,,,gichlorophyllum molybdites,clavicepspurpurea,,,,,,
7,,,gicollybia dryophila,agaricus spp,,,,,,
8,,,gilaetiporus sulphureus,amanita bisporigera,,,,,,
9,,,,amanita muscaria,,,,,,
10,,,,amanita pantherina,,,,,,
11,,,,amanita phalloides,,,,,,
12,,,,amanita porphyria,,,,,,
13,,,,amanita verna,,,,,,
14,,,,aspergillus spp,,,,,,
15,,,,boletus spp,,,,,,
16,,,,boletus,,,,,,
17,,,,chlorophyllum molybdites,,,,,,
18,,,,claviceps spp,,,,,,
19,,,,conocybe spp,,,,,,
20,,,,clitocybe clavipes,,,,,,
21,,,,clitocybe spp,,,,,,
22,,,,collybia dryophila,,,,,,
23,,,,coprinus spp,,,,,,
24,,,,cortinarius spp,,,,,,
25,,,,entoloma spp,,,,,,
26,,,,fusarium spp,,,,,,
27,,,,galerina spp,,,,,,
28,,,,gomphus floccosus,,,,,,
29,,,,gymnopilus spp,,,,,,
30,,,,gyromitra spp,,,,,,
31,,,,hebeloma spp,,,,,,
32,,,,helvella spp,,,,,,
33,,,,inocybe spp,,,,,,
34,,,,lactarius spp,,,,,,
35,,,,laetiporus sulphureus,,,,,,
36,,,,lepiota spp,,,,,,
37,,,,lycoperdon spp,,,,,,
38,,,,naematoloma fasciculare,,,,,,
