,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,phellodendron amurense,phellodendron amurense,zanthoxylum monophyllum tul,zanthoxylum monophyllumtul,,zanthoxylum monophyllum tul_eye infections,zanthoxylum monophyllumtul_eye infections,,zanthoxylum monophyllum tul_aphrodisiac,
1,p. chinense,phellodendron chinense,xanthorhiza simplicissima,xanthorhizasimplicissima,,zanthoxylum monophyllum tul_dysentery,zanthoxylum monophyllumtul_dark vomitus,,zanthoxylum monophyllum tul_diuretic,
2,tinospora cordifolia,tinospora cordifolia,chelidonium majus,chelidoniummajus,,zanthoxylum monophyllum tul_abscesses,,,zanthoxylum monophyllum tul_antibacterial,
3,tinospora cordifolia) (willd.) miers,berberis aristata,,b. lycium,,zanthoxylum monophyllum tul_skin diseases,,,zanthoxylum monophyllum tul_hypoglycaemic,
4,tinospora,berberis aquifolium,,b. pseudumbellata,,zanthoxylum monophyllum tul_acute diarrhoea,,,zanthoxylum monophyllum tul_bitter stomachic,
5,berberis aristata,berberis asiatica,,c. fenestratum,,zanthoxylum monophyllum tul_acute urinary tract infections,,,zanthoxylum monophyllum tul_vasodilator,
6,berberis,berberis croatica,,annickia chlorantha (oliv.) setten &maas,,zanthoxylum monophyllum tul_night sweats,,,zanthoxylum monophyllum tul_tonic,
7,b. aristata,berberis thunbergii,,enantia chlorantha oliv,,zanthoxylum monophyllum tul_meningitis,,,zanthoxylum monophyllum tul_febrifuge,
8,berberis aristata dc,berberis vulgaris,,annickia pilosa (exell) setten & maas,,zanthoxylum monophyllum tul_boils,,,zanthoxylum monophyllum tul_antirheumatic,
9,b. aquifolium,,,enantia pilosa exell,,zanthoxylum monophyllum tul_enteritis,,,zanthoxylum monophyllum tul_expectorant,
10,berberis aquifolium pursh,,,annickia polycarpa (dc.) setten &maas ex i. m. turner,,zanthoxylum monophyllum tul_jaundice,,,zanthoxylum monophyllum tul_cholagogue,
11,b. asiatica,,,enantiapolycarpa (dc.) engl. & diels,,zanthoxylum monophyllum tul_conjunctivitis,,,,
12,berberis asiatica roxb. ex dc,,,coelocline polycarpa a.dc,,zanthoxylum monophyllum tul_vaginal infections (with trichomonas vaginalis,,,,
13,b. croatica,,,xylopia macrocarpa a.chev,,zanthoxylum monophyllum tul_dark vomitus,,,,
14,berberis croatica mart. ex schult. &schult.f,,,rollinia mucosa (jacq.) baill,,,,,,
15,b. thunbergii,,,xylopia polycarpa (dc.) oliv,,,,,,
16,berberis thunbergii dc,,,berberis aetnensis c.presl,,,,,,
17,b. vulgaris,,,berberis amurensis rupr,,,,,,
18,berberis vulgaris l,,,berberis barandana vidal,,,,,,
19,,,,berberis beaniana c. k. schneid,,,,,,
20,,,,berberis chitria buch.-ham. ex lindl,,,,,,
21,,,,berberis concinna hook.f,,,,,,
22,,,,berberis congestiflora gay,,,,,,
23,,,,berberis coriaria royle ex lindl,,,,,,
24,,,,berberis darwinii hook,,,,,,
25,,,,berberis densiflora raf,,,,,,
26,,,,berberis floribunda wall. ex g.don,,,,,,
27,,,,berberis fortunei lindl,,,,,,
28,,,,berberis guimpelii k. koch & c. d.bouche,,,,,,
29,,,,berberis heteropoda schrank,,,,,,
30,,,,berberis himalaica ahrendt,,,,,,
31,,,,berberis horrida gay,,,,,,
32,,,,berberis iliensis popov,,,,,,
33,,,,berberis integerrima bunge,,,,,,
34,,,,berberis jaeschkeana c. k. schneid,,,,,,
35,,,,berberis jamesonii lindl,,,,,,
36,,,,berberisglauca benth,,,,,,
37,,,,berberis japonica r.br,,,,,,
38,,,,berberis kawakamii hayata,,,,,,
39,,,,berberis koreana palib,,,,,,
40,,,,berberis lambertii r. parker,,,,,,
41,,,,berberis laurina thunb,,,,,,
42,,,,berberis leschenaultii wall. ex wight& arn,,,,,,
43,,,,mahonia leschenaultii (wall.ex wight & arn.) takeda,,,,,,
44,,,,mahonia,,,,,,
45,,,,berberis libanotica ehrenb. ex c. k.schneid,,,,,,
46,,,,berberis lycium royle,,,,,,
47,,,,berberis microphylla g. forst,,,,,,
48,,,,berberis heterophylla juss. expoir,,,,,,
49,,,,berberis buxifolia lam,,,,,,
50,,,,berberis mingetsensis hayata,,,,,,
51,,,,berberis nummularia bunge,,,,,,
52,,,,berberis morrisonensis hayata,,,,,,
53,,,,berberis nepalensis spreng,,,,,,
54,,,,mahonia acanthifolia wall. exg.don,,,,,,
55,,,,berberis nervosa pursh,,,,,,
56,,,,berberis oblonga (regel) c. k.schneid,,,,,,
57,,,,berberis petiolaris wall. ex g. don,,,,,,
58,,,,berberis pseudumbellata r. parker,,,,,,
59,,,,berberis repens lindl,,,,,,
60,,,,berberis sargentiana c. k. schneid,,,,,,
61,,,,berberis swaseyi buckley,,,,,,
62,,,,berberis tinctoria lesch,,,,,,
63,,,,berberis trifolia (cham. & schltdl.)schult. & schult.f,,,,,,
64,,,,berberis turcomanica kar. ex ledeb,,,,,,
65,,,,berberis umbellata wall. ex g.don,,,,,,
66,,,,berberis waziristanica hieron,,,,,,
67,,,,caulophyllum thalictroides (l.)michaux,,,,,,
68,,,,leontice thalictroides l,,,,,,
69,,,,jeffersonia diphylla (l.) pers,,,,,,
70,,,,mahonia borealis takeda,,,,,,
71,,,,mahonia fortunei (lindl.) fedde,,,,,,
72,,,,mahonia napaulensis dc,,,,,,
