,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,commiphora,commiphora,,inula racemosa,commiphora_fascioliasis,commiphora_arthritis,commiphora_chronic diseases,,commiphora_anti-inflammatory,b. serrata_increased kneeflexion
1,commiphora molmol,boswellia,,b.serrata,boswellia_eczema,commiphora_diabetes mellitus,commiphora_diabetes mellitusor type 2,,boswellia_anti-inflammatory,"inula racemosa_reduced levelsof total cholesterol, triglyceride, and total blood lipids"
2,boswellia,boswellia serrata,,curcuma longa,boswellia_breast fibroadenomas,commiphora_asthma,boswellia_erythema,,boswellia serrata_anti-inflammatory,
3,b. serrata,commiphora molmol,,,boswellia_asthma,boswellia_diabetes mellitus,boswellia_chronic diseases,,,
4,,,,,boswellia_psoriasis,boswellia_chronic kidney disease,boswellia_fibroadenoma,,,
5,,,,,boswellia serrata_eczema,boswellia_arthritis,boswellia_inflammatory disease of therespiratory tract,,,
6,,,,,boswellia serrata_asthma,boswellia serrata_chronic kidney disease,boswellia_diabetes mellitusor type 2,,,
7,,,,,boswellia serrata_psoriasis,boswellia serrata_arthritis,b. serrata_kneepain,,,
8,,,,,boswellia serrata_diabetes mellitus,,b. serrata_erythema,,,
9,,,,,commiphora molmol_fascioliasis,,b. serrata_itch,,,
10,,,,,,,b. serrata_knee osteoarthritis,,,
11,,,,,,,b. serrata_swelling of the knee joint,,,
12,,,,,,,b. serrata_scales,,,
13,,,,,,,b.serrata_ckd,,,
14,,,,,,,b.serrata_inflammation,,,
15,,,,,,,curcuma longa_ckd,,,
16,,,,,,,curcuma longa_inflammation,,,
17,,,,,,,commiphora molmol_parasitic worm infection,,,
