,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cryptanthamilobakeri,cryptanthamilobakeri,marijuana,cryptantha,,,,,,
1,solanum tuberosum,solanum tuberosum,milo,garcinia,,,,,,
2,solanum,solanummelongena,antha,,,,,,,
3,solanummelongena,solanum nigrum,unia,,,,,,,
4,solanum nigrum,solanum,is ovatisdivisis bas,,,,,,,
5,quercus,quercus,laciniis intermediis,,,,,,,
6,rhododendron,rhododendron,lolongioribus,,,,,,,
7,magnolia,magnolia,laciniis intermediis duplolongioribus,,,,,,,
8,chrysanthemum,chrysanthemum,um,,,,,,,
9,begonia,begonia,,,,,,,,
10,aster,aster,,,,,,,,
11,petunia,petunia,,,,,,,,
12,convolvulus argentateus,convolvulus argentateus,,,,,,,,
13,triticum,convolvulus argentateus foliis ovatisdivisis basi truncatis,,,,,,,,
14,triticum aestivum,triticum,,,,,,,,
15,zea mays l,triticum aestivum,,,,,,,,
16,solanumesculentum,zea mays l,,,,,,,,
17,lycopersicon,solanumesculentum,,,,,,,,
18,lycopersicon esculentum (l.) miller,lycopersicon,,,,,,,,
19,,lycopersicon esculentum (l.) miller,,,,,,,,
