,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ocimum tenuiflorum,ocimum tenuiflorum,carum,roas sp,,,zingiber officinale_pain,,,zingiber officinale_digestion
1,zingiber officinale,zingiber officinale,,rosa sp,,,zingiber officinale_arthritis,,,linum usitatissimum_strength/ energy
2,sapindus saponaria,sapindus saponaria,,,,,zingiber officinale_inflammation,,,trachyspermum ammi_digestive aid
3,linum usitatissimum,linum usitatissimum,,,,,zingiber officinale_colds,,,emblica officinalic_healthy hair
4,trachyspermum ammi,trachyspermum ammi,,,,,sapindus saponaria_excessive mucus,,,emblica officinalic_digestion
5,emblica officinalic,emblica,,,,,sapindus saponaria_cough,,,emblica officinalic_strength/ stamina
6,ficus carica,ficus carica,,,,,sapindus saponaria_phlegm,,,cicer arietinum_skin cleanser
7,prunus dulcis,prunus dulcis,,,,,linum usitatissimum_constipation,,,cinnamomum verum_digestion
8,terminalia bellirica,terminalia bellirica,,,,,linum usitatissimum_cholesterol,,,cinnamomum verum_induce menstrual flow
9,eleusine coracana,eleusine coracana,,,,,linum usitatissimum_diabetes,,,elettaria cadamomum_reduces phlegm and mucus
10,viola odorata,viola odorata,,,,,linum usitatissimum_pain,,,elettaria cadamomum_digestion
11,cicer arietinum,cicer arietinum,,,,,linum usitatissimum_arthritis,,,curcuma longa_immune boosting effects
12,abelmoschus esculentus,abelmoschus esculentus,,,,,trachyspermum ammi_headache,,,curcuma longa_wound healing
13,cassia,cassia absus,,,,,trachyspermum ammi_constipation,,,curcuma longa_pain relief
14,cassia absus,cinnamomum verum,,,,,trachyspermum ammi_indigestion,,,terminalia chebula_digestion
15,cinnamomum verum,elettaria,,,,,ficus carica_constipation,,,terminalia chebula_liver protection
16,elettaria cadamomum,amomum subulatum,,,,,ficus carica_diabetes,,,ferula assa-foetida_reduces gas
17,amomum subulatum,olea europaea,,,,,viola odorata_coughs,,,ferula assa-foetida_digestion
18,olea europaea,curcuma longa,,,,,viola odorata_colds,,,syzygium cumini_blood circulation and purification
19,curcuma longa,terminalia chebula,,,,,abelmoschus esculentus_diabetes,,,curcuma zedoria_blood purification
20,terminalia chebula,ferula assa-foetida,,,,,cinnamomum verum_arthritis,,,cucurbita maxima_eye health
21,ferula assa-foetida,myristica fragrans,,,,,cinnamomum verum_cough,,,bunium persicum_digestive aid
22,myristica fragrans,syzygium cumini,,,,,cinnamomum verum_cholesterol,,,piper nigrum_digestion
23,syzygium cumini,cuminum cyminum,,,,,cinnamomum verum_colds,,,momordica charantia_anti-diabetic
24,cuminum cyminum,curcuma,,,,,elettaria cadamomum_indigestion,,,papaver somniferum_digestion
25,curcuma zedoria,cucurbita maxima,,,,,elettaria cadamomum_nausea,,,crocus sativus_enriches blood
26,cucurbita maxima,anacardium occidentale,,,,,curcuma longa_cancer,,,crocus sativus_digestion
27,anacardium occidentale,bunium persicum,,,,,curcuma longa_cough,,,acacia karoo_oral hygiene
28,bunium persicum,piper nigrum,,,,,curcuma longa_skin problems,,,acacia karoo_clean teeth
29,piper nigrum,juglans regia,,,,,curcuma longa_inflammation,,,allium sativum_thins the blood
30,juglans regia,nigella sativa,,,,,curcuma longa_skin conditions,,,allium sativum_digestion
31,nigella sativa,plectranthus amboinicus,,,,,curcuma longa_sore throats,,,allium sativum_antibacterial
32,plectranthus amboinicus,ocimum vaalae,,,,,curcuma longa_arthritis,,,allium sativum_improves circulation
33,ocimum vaalae,momordica charantia,,,,,terminalia chebula_diarrhoea,,,lagenaria siceraria_weight loss
34,momordica charantia,papaver somniferum,,,,,terminalia chebula_constipation,,,lagenaria siceraria_digestion
35,papaver somniferum,crocus sativus,,,,,syzygium cumini_diabetes,,,murraya koenigii_digestion
