,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,chelidonium majus,chelidonium majus,,andrographispaniculata,,,hypericum perforatum_depression,,,hypericum perforatum_antidepressant
1,piper methysticum,piper methysticum,,andrographis paniculate,,,a. paniculata_upper respiratory tract infection,,,hypericum perforatum_antidepressants
2,hypericum perforatum,hypericum perforatum,,,,,a. paniculata_upper tract infection,,,piper methysticum_anxiolytic
3,hypericum,citrus paradisi,,,,,andrographis paniculata_upper respiratory tract infections,,,a. paniculata_anti-diarrheal
4,citrus paradisi,aristolochia fangchi,,,,,hypericum_depression,,,a. paniculata_anti-cancer
5,aristolochia fangchi,rhododendron sp,,,,,,,,a. paniculata_anti-bacterial
6,rhododendron sp,andrographis paniculata,,,,,,,,a. paniculata_anti-venom
7,a. paniculata,,,,,,,,,a. paniculata_anti-pyretic
8,andrographis paniculata,,,,,,,,,a. paniculata_anti-viral
9,a.; paniculata,,,,,,,,,a. paniculata_anti-inflammatory
10,,,,,,,,,,a. paniculata_immuno-stimulatory
