,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,chelidonium,chelidonium majus,,chelidonium majusl,chelidonium majus_toothache,chelidonium majus_skin protuberances,chelidonium_anti-jaundice,chelidonium majus_spasmolytic,chelidonium majus_anti-jaundice,c. majus_diuretic
1,c. majus,,,chelidonium l,chelidonium majus_skin ulcers,chelidonium majus_warts,chelidonium_cholagogue,chelidonium majus_anti-infectious,chelidonium majus_cholagogue,c. majus_anti-edema
2,chelidonium majus,,,c. asiaticum (hara)krahulcova,chelidonium majus_visual impairment,chelidonium majus_gastrointestinal disorders,chelidonium_ophthalmological problems,chelidonium majus_antiviral,chelidonium majus_anti-inflammatory,c. majus_enhance sight
3,c. majus l,,,c. asiaticum,chelidonium majus_cataract,chelidonium majus_infections,chelidonium majusl_cancer,chelidonium majus_antimicrobial,chelidonium majus_cytotoxic,c. majus_antitussive
4,c. majus l.sensu lato,,,chelidonium majussubsp. grandiflorum (dc.) printz,chelidonium majus_herpes,,chelidonium majusl_gastrointestinal disorders,chelidonium majus_pain-relieving,,c. majus_expectorant
5,c. majus l.subsp. majus,,,,chelidonium majus_cancer,,chelidonium majusl_infections,chelidonium majus_gastric and hepatic,,
6,,,,,chelidonium majus_stomach ache,,chelidonium majusl_warts,chelidonium majus_anticancer,,
7,,,,,chelidonium majus_eye diseases,,chelidonium majusl_skin protuberances,,,
8,,,,,chelidonium majus_jaundice,,c. majus_pulmonary,,,
9,,,,,chelidonium majus_dermatologic disorders,,c. majus_dermatologic diseases,,,
10,,,,,chelidonium majus_colic,,c. majus_liver diseases,,,
11,,,,,,,c. majus_pain,,,
12,,,,,,,c. majus_wounds,,,
13,,,,,,,c. majus_hair overgrowth,,,
14,,,,,,,c. majus_aching tooth,,,
15,,,,,,,c. majus_skin eczema,,,
16,,,,,,,c. majus_liver conditions,,,
17,,,,,,,c. majus_throat cleansing,,,
18,,,,,,,c. majus_ophthalmologicaldiseases,,,
19,,,,,,,c. majus_bodyulcers,,,
20,,,,,,,c. majus_aphrodisiacum,,,
21,,,,,,,c. majus_leprosy,,,
22,,,,,,,c. majus_eye and skin conditions,,,
23,,,,,,,c. majus_sightimpairment,,,
24,,,,,,,c. majus_scabs,,,
25,,,,,,,c. majus_skin ulcer,,,
