,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,diospyros kaki,diospyros kaki,andropogon virginicus,andropogon virginicu,,,calophyllum inophyllum_neuralgia,,,aesculus hippocastanum_cardiovascular
1,diospyros marmorata,diospyros marmorata,hordeum vulgare,hordeum vulgar,,,calophyllum inophyllum_skin disease,,,cassia fistula_laxative
2,diospyros mollis,diospyros mollis,hedeoma pulgioides,anadenanthera colubrin,,,,,,
3,diospyros virginiana,diospyros virginiana,anadenanthera colubrina,,,,,,,
4,fraxinus quadrangulata,fraxinus quadrangulata,,,,,,,,
5,elaeagnus angustifolia,elaeagnus angustifolia,,,,,,,,
6,elaeagnus pungens,elaeagnus pungens,,,,,,,,
7,shepherdia argentea,shepherdia argentea,,,,,,,,
8,elaeocarpus grandis,elaeocarpus grandis,,,,,,,,
9,arbutus menziesii,arbutus menziesii,,,,,,,,
10,arbutus unedo,arbutus unedo,,,,,,,,
11,arctostaphylos uva-ursi,arctostaphylos uva-ursi,,,,,,,,
12,erica arborea,erica arborea,,,,,,,,
13,gaultheria hispida,gaultheria hispida,,,,,,,,
14,gaultheria procumbens,gaultheria procumbens,,,,,,,,
15,gaylussacia baccata,gaylussacia baccata,,,,,,,,
16,kalmia latifolia,kalmia latifolia,,,,,,,,
17,ledum glandulosum,ledum glandulosum,,,,,,,,
18,vaccinium macrocarpon,vaccinium macrocarpon,,,,,,,,
19,vaccinium myrtillus,vaccinium myrtillus,,,,,,,,
20,vaccinium spp,vaccinium spp,,,,,,,,
21,erythroxylum coca,erythroxylum coca,,,,,,,,
22,erythroxylum novogranatense,erythroxylum novogranatense,,,,,,,,
23,aleurites fordii,aleurites fordii,,,,,,,,
24,aleurites moluccana,aleurites moluccana,,,,,,,,
25,antidesma bunius,antidesma bunius,,,,,,,,
26,cnidoscolus aconitifolius,cnidoscolus aconitifolius,,,,,,,,
27,cnidoscolus chayamansa,cnidoscolus chayamansa,,,,,,,,
28,cnidoscolus elasticus,cnidoscolus elasticus,,,,,,,,
29,croton tiglium,croton tiglium,,,,,,,,
30,croton,cryptostegia madagascariensis,,,,,,,,
31,cryptostegia madagascariensis,euphorbia antisyphilitica,,,,,,,,
32,euphorbia antisyphilitica,euphorbia intisy,,,,,,,,
33,euphorbia intisy,hevea brasiliensis,,,,,,,,
34,hevea brasiliensis,hippomane mancinella,,,,,,,,
35,hippomane mancinella,hura crepitans,,,,,,,,
36,hura crepitans,jatropha spp,,,,,,,,
37,jatropha spp,manihot esculenta,,,,,,,,
38,manihot esculenta,manihot glaziovii,,,,,,,,
39,manihot glaziovii,micrandra spp,,,,,,,,
40,micrandra spp,phyllanthus acidus,,,,,,,,
41,phyllanthus acidus,ricinodendron rautanenii,,,,,,,,
42,ricinodendron rautanenii,ricinus communis,,,,,,,,
43,ricinus communis,sapium sebiferum,,,,,,,,
44,sapium sebiferum,castanea crenata,,,,,,,,
45,castanea crenata,castanea dentata,,,,,,,,
46,castanea dentata,castanea mollissima,,,,,,,,
47,castanea mollissima,castanea pumila,,,,,,,,
48,castanea pumila,castanea sativa,,,,,,,,
49,castanea sativa,chrysolepis spp,,,,,,,,
50,chrysolepis spp,fagus crenata,,,,,,,,
51,fagus crenata,fagus grandifolia,,,,,,,,
52,fagus grandifolia,fagus sylvatica,,,,,,,,
53,fagus sylvatica,lithocarpus densiflorus,,,,,,,,
54,lithocarpus densiflorus,nothofagus spp,,,,,,,,
55,nothofagus spp,quercus suber,,,,,,,,
56,quercus suber,quercus spp,,,,,,,,
57,quercus spp,dovyalis caffra,,,,,,,,
58,dovyalis caffra,dovyalis hebecarpa,,,,,,,,
59,dovyalis hebecarpa,flacourtia indica,,,,,,,,
60,flacourtia indica,flacourtia inermis,,,,,,,,
61,flacourtia inermis,gossypiospermum praecox,,,,,,,,
62,gossypiospermum praecox,hydnocarpus kurzii,,,,,,,,
63,hydnocarpus kurzii,gentiana lutea,,,,,,,,
64,gentiana lutea,pelargonium odoratissimum,,,,,,,,
65,pelargonium odoratissimum,gomortega keule,,,,,,,,
66,gomortega keule,anthoxanthum odoratum,,,,,,,,
67,anthoxanthum odoratum,arundinaria spp,,,,,,,,
68,arundinaria spp,arundo donax,,,,,,,,
69,arundo donax,avena spp,,,,,,,,
70,avena spp,bambusa spp,,,,,,,,
71,bambusa spp,brachiaria spp,,,,,,,,
72,brachiaria spp,coix lacryma-jobi,,,,,,,,
73,coix lacryma-jobi,cymbopogon citratus,,,,,,,,
74,cymbopogon citratus,cymbopogon martinii,,,,,,,,
75,cymbopogon martinii,cymbopogon nardus,,,,,,,,
