,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,eucnide spp,eucnide spp,blighia sapida,logania,,,,,begonia spp_diuretic,
1,gelsemium sempervirens,gelsemium sempervirens,sapindus spp,fagopyrin,,,,,,
2,spigelia spp,spigelia spp,atropa belladonna,protea,,,,,,
3,strycnhos nux-vomica,strycnhos nux-vomica,apium graveolens,poincirus trifoliata,,,,,,
4,heimia salicifolia,heimia salicifolia,,simarouba,,,,,,
5,illicium anisatum,illicium anisatum,,mezereum,,,,,,
6,magnolia,magnolia grandiflora,,apium graveolen,,,,,,
7,magnolia grandiflora,gossypium spp,,symptomsamaryllis,,,,,,
8,gossypium spp,malva parviflora,,,,,,,,
9,malva parviflora,melia azedarach,,,,,,,,
10,melia azedarach,swietenia mahagoni,,,,,,,,
11,swietenia mahagoni,melianthus spp,,,,,,,,
12,melianthus,cocculus indicus,,,,,,,,
13,melianthus spp,menispermum canadense,,,,,,,,
14,cocculus indicus,ficus spp,,,,,,,,
15,menispermum canadense,maclura pomifera,,,,,,,,
16,ficus spp,morus spp,,,,,,,,
17,maclura pomifera,myoporum laetum,,,,,,,,
18,morus spp,myristica fragrans,,,,,,,,
19,myoporum,eucalyptus spp,,,,,,,,
20,myoporum laetum,melaleuca quinquenervia,,,,,,,,
21,myristica fragrans,mirabilis jalapa,,,,,,,,
22,eucalyptus spp,ligustrum spp,,,,,,,,
23,melaleuca quinquenervia,cypripedium spp,,,,,,,,
24,mirabilis jalapa,oxalis pes-caprae,,,,,,,,
25,ligustrum spp,areca catechu,,,,,,,,
26,cypripedium spp,caryota spp,,,,,,,,
27,oxalis pes-caprae,argemone spp,,,,,,,,
28,oxalis,chelidonium majus,,,,,,,,
29,areca catechu,papaver sominferum,,,,,,,,
30,caryota spp,papaver spp,,,,,,,,
31,argemone spp,sanguinaria canadensis,,,,,,,,
32,chelidonium majus,phytolacca americana,,,,,,,,
33,papaver sominferum,rivina humilis,,,,,,,,
34,papaver spp,pittosporum spp,,,,,,,,
35,sanguinaria canadensis,plumbago spp,,,,,,,,
36,phytolacca americana,fagopyrum esculentum,,,,,,,,
37,rivina humilis,rheum rhabarbarum,,,,,,,,
38,pittosporum,rumex spp,,,,,,,,
39,pittosporum spp,anagallis arvensis,,,,,,,,
40,plumbago spp,cyclamen spp,,,,,,,,
41,fagopyrum esculentum,primula obconica,,,,,,,,
42,rheum rhabarbarum,grevillea spp,,,,,,,,
43,rumex spp,aconitum spp,,,,,,,,
44,anagallis arvensis,actaea spp,,,,,,,,
45,cyclamen spp,adonis spp,,,,,,,,
46,primula obconica,anemone spp,,,,,,,,
47,grevillea spp,caltha spp,,,,,,,,
48,aconitum spp,clematis spp,,,,,,,,
49,actaea spp,delphinium spp,,,,,,,,
50,adonis spp,helleborus niger,,,,,,,,
51,anemone spp,hydrastis canadensis,,,,,,,,
52,caltha spp,ranunculus spp,,,,,,,,
53,clematis spp,karwinskia humboldtiana,,,,,,,,
54,delphinium spp,rhamnus purshiana,,,,,,,,
55,helleborus niger,rhamnus spp,,,,,,,,
56,hydrastis canadensis,cercocarpus spp,,,,,,,,
57,ranunculus spp,eriobotrya japonica,,,,,,,,
58,karwinskia humboldtiana,malus sylvestris,,,,,,,,
59,rhamnus purshiana,prunus amygdalus,,,,,,,,
60,rhamnus spp,prunus armeniaca,,,,,,,,
61,cercocarpus spp,prunus domestica,,,,,,,,
62,eriobotrya japonica,prunus persica,,,,,,,,
63,malus sylvestris,prunus spp,,,,,,,,
64,prunus amygdalus,pyracantha spp,,,,,,,,
65,prunus armeniaca,pyrus communis,,,,,,,,
66,prunus domestica,rhodotypos scandens,,,,,,,,
67,prunus persica,cephalanthus occidentalis,,,,,,,,
68,prunus spp,coffee arabica,,,,,,,,
69,pyracantha spp,citrus aurantiifolia,,,,,,,,
70,pyrus communis,dictamnus albus,,,,,,,,
71,rhodotypos scandens,ptelea spp,,,,,,,,
72,cephalanthus occidentalis,ruta graveolens,,,,,,,,
73,coffee arabica,skimmia japonica,,,,,,,,
74,citrus,manilkara zapota,,,,,,,,
75,citrus aurantiifolia,digitalis spp,,,,,,,,
76,dictamnus albus,veronica virginica,,,,,,,,
77,ptelea spp,ailanthus altissimus,,,,,,,,
78,ruta graveolens,brugmansia spp,,,,,,,,
79,skimmia japonica,capsicum spp,,,,,,,,
80,manilkara zapota,cestrum spp,,,,,,,,
81,digitalis spp,datura stramonium,,,,,,,,
82,veronica virginica,datura spp,,,,,,,,
83,ailanthus altissimus,hyoscyamus niger,,,,,,,,
84,brugmansia spp,lycium spp,,,,,,,,
85,capsicum spp,lycopersicon esculentum,,,,,,,,
86,cestrum spp,nicotiana spp,,,,,,,,
87,datura stramonium,physalis spp,,,,,,,,
88,datura,solandra spp,,,,,,,,
89,datura spp,solanum carolinense,,,,,,,,
90,hyoscyamus niger,solanum dulcamara,,,,,,,,
91,lycium spp,solanum elaeagnifolium,,,,,,,,
92,lycopersicon esculentum,solanum gracile,,,,,,,,
93,nicotiana spp,solanum nigrum,,,,,,,,
94,physalis spp,solanum pseudocapsicum,,,,,,,,
95,solandra spp,solanum rostratum,,,,,,,,
96,solanum carolinense,solanum triflorum,,,,,,,,
97,solanum dulcamara,solanum tuberosum,,,,,,,,
98,solanum elaeagnifolium,solanum spp,,,,,,,,
99,solanum gracile,strelitzia spp,,,,,,,,
100,solanum nigrum,daphne mezereum,,,,,,,,
101,solanum pseudocapsicum,dirca palustris,,,,,,,,
102,solanum rostratum,aethusa cynapium,,,,,,,,
103,solanum triflorum,ammi majus,,,,,,,,
104,solanum tuberosum,anthriscus sylvestris,,,,,,,,
105,solanum spp,cicuta spp,,,,,,,,
106,strelitzia spp,conium maculatum,,,,,,,,
107,daphne mezereum,cymopterus watsonii,,,,,,,,
108,dirca palustris,daucus carota,,,,,,,,
109,aethusa cynapium,heracleum lanatum,,,,,,,,
110,ammi majus,oenanthe crocata,,,,,,,,
111,anthriscus sylvestris,pastinaca sativa,,,,,,,,
112,cicuta spp,sium suave,,,,,,,,
113,conium maculatum,sphenosciadium capitellatum,,,,,,,,
114,cymopterus watsonii,hesperocnide tenella,,,,,,,,
115,daucus carota,laportea spp,,,,,,,,
116,heracleum lanatum,urtica spp,,,,,,,,
117,oenanthe crocata,aloysia lycioides,,,,,,,,
118,pastinaca sativa,duranta repens,,,,,,,,
119,sium suave,lantana camara,,,,,,,,
120,sphenosciadium capitellatum,phoradendron serotinum,,,,,,,,
121,hesperocnide tenella,viscum album,,,,,,,,
122,laportea spp,parthenocissus spp,,,,,,,,
123,urtica spp,kallstroemia hirsutissima,,,,,,,,
124,aloysia lycioides,peganum harmala,,,,,,,,
125,duranta repens,tribulus terrestris,,,,,,,,
126,lantana camara,hippeastrum spp,,,,,,,,
127,phoradendron serotinum,colchicum autumnale,,,,,,,,
128,viscum album,begonia spp,,,,,,,,
129,parthenocissus spp,caesalpinia gillesii,,,,,,,,
130,kallstroemia hirsutissima,dicentra spp,,,,,,,,
131,peganum harmala,buxus sempervirens,,,,,,,,
132,tribulus terrestris,fagopyrum sagittatum,,,,,,,,
133,hippeastrum spp,caladium spp,,,,,,,,
134,colchicum autumnale,zantedeschia aethiopica,,,,,,,,
135,begonia spp,ricinus communis,,,,,,,,
136,caesalpinia gillesii,,,,,,,,,
137,dicentra spp,,,,,,,,,
138,buxus sempervirens,,,,,,,,,
139,fagopyrum sagittatum,,,,,,,,,
140,caladium spp,,,,,,,,,
141,zantedeschia aethiopica,,,,,,,,,
142,ricinus communis,,,,,,,,,
