,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ribes nigrum,ribes nigrum,,mespilus germanica,,,,,,
1,morus nigra,morus nigra,,prunus cerasus,,,,,,
2,m. alba,m. alba,,c.dentata,,,,,,
3,m. rubra,m. rubra,,castanea crenata,,,,,,
4,morus rubra,vacciniummacrocarpon,,canarium indicum,,,,,,
5,vacciniummacrocarpon,v.oxycoccus,,simmondsia chinensis,,,,,,
6,v.oxycoccus,vitis vinifera,,cola acuminatum,,,,,,
7,vitis vinifera,quercus spp,,caryocar amygdaliferum,,,,,,
8,v. vinifera,prunus dulcis var. dulcis,,sclerocarya caffra,,,,,,
9,quercus spp,malus sylvestris,,corylus colurna,,,,,,
10,prunus dulcis var. dulcis,prunus armeniaca,,trapa spp,,,,,,
11,prunus dulcis,berberis vulgaris,,pterocarya spp,,,,,,
12,malus sylvestris,fagus sylvatica,,citrus,,,,,,
13,prunus armeniaca,vaccinium myrtillus,,,,,,,,
14,berberis vulgaris,rubus spp,,,,,,,,
15,fagus sylvatica,vaccinium spp,,,,,,,,
16,vaccinium myrtillus,rubus ursinus,,,,,,,,
17,rubus spp,prunus insititia,,,,,,,,
18,vaccinium spp,juglans cinerea,,,,,,,,
19,rubus ursinus,prunus avium,,,,,,,,
20,prunus insititia,castanea sativa,,,,,,,,
21,prunus insititia var. italica,rubus chamaemorus,,,,,,,,
22,prunus insititia var. syriaca,vaccinium vitis-idaea,,,,,,,,
23,juglans cinerea,malus spp,,,,,,,,
24,prunus avium,vaccinium macrocarpon,,,,,,,,
25,castanea sativa,ribes spp,,,,,,,,
26,rubus chamaemorus,ribes rubrum,,,,,,,,
27,vaccinium vitis-idaea,sambucus canadensis,,,,,,,,
28,malus spp,corylus spp,,,,,,,,
29,vaccinium macrocarpon,crataegus spp,,,,,,,,
30,ribes spp,carya spp,,,,,,,,
31,ribes rubrum,actinidia chinensis,,,,,,,,
32,sambucus canadensis,prunus insititia var. italica,,,,,,,,
33,corylus spp,prunus persica,,,,,,,,
34,crataegus spp,olea europaea,,,,,,,,
35,carya spp,pyrus communis,,,,,,,,
36,actinidia chinensis,carya illinoensis,,,,,,,,
