,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,phyllanthus emblica l,phyllanthus emblica l,asparagus,,phyllanthus emblica l_constipation,terminalia chebula retx_ents,terminalia bellirica (gaertn.) roxb_constipation,,asparagus_antioxidant,nigella sativa l_anti-cancer
1,terminalia bellirica (gaertn.) roxb,terminalia bellirica (gaertn,,,phyllanthus emblica l_hypertension,,terminalia bellirica (gaertn.) roxb_hypercholesterolemia,,,nigella sativa l_nephroprotective effects
2,terminalia chebula retx,terminalia chebula retx,,,phyllanthus emblica l_hypercholesterolemia,,terminalia bellirica (gaertn.) roxb_diabetes,,,nigella sativa l_hepatoprotective
3,nigella sativa l,nigella sativa l,,,phyllanthus emblica l_diabetes,,terminalia bellirica (gaertn.) roxb_digestive problems,,,nigella sativa l_antifungal
4,,,,,phyllanthus emblica l_cardiovascular disease,,nigella sativa l_pain,,,nigella sativa l_analgesic
5,,,,,phyllanthus emblica l_digestive problems,,nigella sativa l_diabetes,,,nigella sativa l_anti-inflammatory
6,,,,,terminalia bellirica (gaertn_hypertension,,nigella sativa l_rheumatism,,,nigella sativa l_antibacterial
7,,,,,terminalia bellirica (gaertn_cardiovascular disease,,,,,nigella sativa l_healing
8,,,,,terminalia chebula retx_constipation,,,,,
9,,,,,terminalia chebula retx_hypertension,,,,,
10,,,,,terminalia chebula retx_hypercholesterolemia,,,,,
11,,,,,terminalia chebula retx_diabetes,,,,,
12,,,,,terminalia chebula retx_cardiovascular disease,,,,,
13,,,,,terminalia chebula retx_digestive problems,,,,,
14,,,,,nigella sativa l_headache,,,,,
15,,,,,nigella sativa l_cough,,,,,
16,,,,,nigella sativa l_asthma,,,,,
