,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cannabis sativa l,cannabis sativa l,,,vernonia amygdalina del_malaria,,,cannabis sativa l_anti-inflammatory,achillea millefolium_antioxidant,cannabis sativa l_antioxidant
1,cannabis,canavalia ensiformis,,,,,,cannabis sativa l_immunomodulatory,achillea millefolium_antimicrobial,cannabis sativa l_anti-iflammatory
2,canavalia ensiformis,salvia haenkei,,,,,,cannabis sativa l_anxiolytic-like,,salvia haenkei_anti-aging
3,salvia haenkei,althaea officinalis,,,,,,salvia haenkei_anti-ageing,,salvia haenkei_anti-senescence
4,althaea officinalis,achillea millefolium,,,,,,althaea officinalis_antioxidant,,andrographis paniculata (burm.f.) nees_anti-hsv-1
5,achillea millefolium,calendula officinalis,,,,,,althaea officinalis_antimicrobial,,
6,calendula officinalis,aloysia citrodora,,,,,,calendula officinalis_antioxidant,,
7,aloysia citrodora,melissa officinalis,,,,,,calendula officinalis_antimicrobial,,
8,melissa officinalis,andrographis paniculata (burm.f.) nees,,,,,,aloysia citrodora_antioxidant,,
9,andrographis paniculata (burm.f.) nees,vernonia amygdalina del,,,,,,aloysia citrodora_antimicrobial,,
10,andrographis paniculata,,,,,,,melissa officinalis_antioxidant,,
11,vernonia amygdalina del,,,,,,,melissa officinalis_antimicrobial,,
12,,,,,,,,andrographis paniculata (burm.f.) nees_anti-malarial,,
13,,,,,,,,andrographis paniculata (burm.f.) nees_anti-tumor,,
14,,,,,,,,andrographis paniculata (burm.f.) nees_antibacterial,,
15,,,,,,,,andrographis paniculata (burm.f.) nees_anti-inflammatory,,
16,,,,,,,,andrographis paniculata (burm.f.) nees_anti-parasitic,,
17,,,,,,,,andrographis paniculata (burm.f.) nees_anti-diabetic,,
18,,,,,,,,andrographis paniculata (burm.f.) nees_anti-viral,,
19,,,,,,,,vernonia amygdalina del_antimalarial,,
