,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,acoruscalamus,acoruscalamus,pyramidale,xanthosomasagittifolium,,,,,,
1,alocasia spp,alocasia spp,leguminosae,zeamays,,,,,,
2,alocasia,amorphophallus spp,,zizaniapalustris,,,,,,
3,amorphophallus spp,colocasia esculenta,,tephrosia,,,,,,
4,colocasia esculenta,monstera deliciosa,,vignaspp,,,,,,
5,monstera deliciosa,philodendron spp,,,,,,,,
6,philodendron spp,adansonia digitata,,,,,,,,
7,philodendron,bombax ceiba,,,,,,,,
8,adansonia digitata,ceiba spp,,,,,,,,
9,bombax,chorisia spp,,,,,,,,
10,bombax ceiba,durio zibethinus,,,,,,,,
11,ceiba spp,ochroma pyramidale,,,,,,,,
12,chorisia spp,atriplex spp,,,,,,,,
13,durio zibethinus,beta vulgaris,,,,,,,,
14,ochroma pyramidale,chenopodium quinoa,,,,,,,,
15,atriplex spp,kochia scoparia,,,,,,,,
16,beta vulgaris,spinacia oleracea,,,,,,,,
17,chenopodium quinoa,arctium lappa,,,,,,,,
18,kochia scoparia,artemisia spp,,,,,,,,
19,spinacia oleracea,carthamus tinctorius,,,,,,,,
20,arctium lappa,chrysanthemum spp,,,,,,,,
21,artemisia spp,cichorium spp,,,,,,,,
22,carthamus tinctorius,cynara spp,,,,,,,,
23,chrysanthemum spp,helianthus spp,,,,,,,,
24,chrysanthemum,lactuca sativa,,,,,,,,
25,cichorium spp,parthenium argentatum,,,,,,,,
26,cynara spp,scorzonera hispanica,,,,,,,,
27,helianthus spp,tanacetum vulgare,,,,,,,,
28,lactuca sativa,tragopogon porrifolius,,,,,,,,
29,parthenium argentatum,armoracia rusticana,,,,,,,,
30,scorzonera hispanica,brassica spp,,,,,,,,
31,tanacetum vulgare,camelina sativa,,,,,,,,
32,tragopogon porrifolius,crambe spp,,,,,,,,
33,armoracia rusticana,isatis tinctoria,,,,,,,,
34,brassica spp,nasturtium officinale,,,,,,,,
35,camelina sativa,raphanus sativus,,,,,,,,
36,crambe spp,benincasa hispida,,,,,,,,
37,isatis tinctoria,citrullus spp,,,,,,,,
38,nasturtium officinale,cucumis spp,,,,,,,,
39,raphanus sativus,cucurbita spp,,,,,,,,
40,benincasa hispida,ecballium elaterium,,,,,,,,
41,citrullus spp,lagenaria siceraria,,,,,,,,
42,cucumis spp,luffa aegyptiaca,,,,,,,,
43,cucurbita spp,sechium edule,,,,,,,,
44,ecballium elaterium,trichosanthes spp,,,,,,,,
45,lagenaria siceraria,aleurites spp,,,,,,,,
46,luffa aegyptiaca,cnidoscolus spp,,,,,,,,
47,sechium edule,croton spp,,,,,,,,
48,trichosanthes spp,hevea spp,,,,,,,,
49,aleurites spp,jatropha spp,,,,,,,,
50,cnidoscolus spp,manihot spp,,,,,,,,
51,croton spp,phyllanthus acidus,,,,,,,,
52,hevea spp,ricinodendron spp,,,,,,,,
53,jatropha spp,ricinus communis,,,,,,,,
54,manihot spp,sapium spp,,,,,,,,
55,phyllanthus acidus,castanea spp,,,,,,,,
56,ricinodendron spp,chrysolepis spp,,,,,,,,
57,ricinus communis,fagusspp,,,,,,,,
58,sapium spp,nothofagus spp,,,,,,,,
59,castanea spp,quercus spp,,,,,,,,
60,chrysolepis spp,agrostis spp,,,,,,,,
61,fagusspp,arundinaria spp,,,,,,,,
62,nothofagus spp,arundo donax,,,,,,,,
63,quercus spp,avena spp,,,,,,,,
64,agrostis spp,bambusa spp,,,,,,,,
65,arundinaria spp,bromus spp,,,,,,,,
66,arundo donax,coix lacryma-jobi,,,,,,,,
67,avena spp,cymbopogon spp,,,,,,,,
68,bambusa spp,dactylisglomerata,,,,,,,,
69,bromus spp,dendrocalamusspp,,,,,,,,
70,coix lacryma-jobi,echinochloaspp,,,,,,,,
71,cymbopogon spp,eleusinecoracana,,,,,,,,
72,dactylisglomerata,hordeum spp,,,,,,,,
73,dendrocalamusspp,oryza sativa,,,,,,,,
74,echinochloaspp,panicum miliaceum,,,,,,,,
75,eleusinecoracana,pennisetumglaucum,,,,,,,,
76,hordeum spp,phleum pratense,,,,,,,,
77,oryza sativa,phyllostachys spp,,,,,,,,
78,panicum miliaceum,saccharum officinarum,,,,,,,,
79,pennisetumglaucum,secale spp,,,,,,,,
80,phleum pratense,setaria spp,,,,,,,,
81,phyllostachys spp,sorghumbicolor,,,,,,,,
82,saccharum officinarum,triticum spp,,,,,,,,
83,secale spp,chrysopogonzizanioides,,,,,,,,
84,setaria spp,hyssopus officinalis,,,,,,,,
85,sorghumbicolor,hyptis suaveolens,,,,,,,,
86,triticum spp,lavandula spp,,,,,,,,
87,chrysopogonzizanioides,majorana hortensis,,,,,,,,
88,hyssopus officinalis,marrubium vulgare,,,,,,,,
89,hyptis suaveolens,melissa officinalis,,,,,,,,
90,lavandula spp,mentha spp,,,,,,,,
91,majorana hortensis,monarda spp,,,,,,,,
92,marrubium vulgare,nepetacataria,,,,,,,,
93,melissa officinalis,ocimum basilicum,,,,,,,,
94,mentha spp,origanum spp,,,,,,,,
95,monarda spp,perilla frutescens,,,,,,,,
96,nepetacataria,rosmarinus officinalis,,,,,,,,
97,ocimum basilicum,salvia officinalis,,,,,,,,
98,origanum spp,saturejaspp,,,,,,,,
99,perilla frutescens,stachys spp,,,,,,,,
100,rosmarinus officinalis,thymus vulgaris,,,,,,,,
101,salvia officinalis,cinnamomum spp,,,,,,,,
102,saturejaspp,laurus nobilis,,,,,,,,
103,stachys spp,lindera benzoin,,,,,,,,
104,thymus vulgaris,persea americana,,,,,,,,
105,cinnamomum spp,sassafras albidum,,,,,,,,
106,laurus nobilis,umbellularia californica,,,,,,,,
107,lindera benzoin,acacia spp,,,,,,,,
108,persea americana,arachis hypogaea,,,,,,,,
109,sassafras albidum,astragalus,,,,,,,,
110,umbellularia californica,cajanus cajan,,,,,,,,
111,acacia spp,canavallia ensiformis,,,,,,,,
112,acacia,cassia spp,,,,,,,,
113,arachis hypogaea,ceratonia siliqua,,,,,,,,
114,astragalus gummifer,cicer arietinum,,,,,,,,
115,cajanus cajan,copaifera spp,,,,,,,,
116,canavallia ensiformis,dalbergia spp,,,,,,,,
117,cassia spp,cyamopsisspp,,,,,,,,
118,ceratonia siliqua,derris spp,,,,,,,,
119,cicer arietinum,dipteryx spp,,,,,,,,
120,copaifera spp,glycine max,,,,,,,,
121,dalbergia spp,glycyrrhiza glabra,,,,,,,,
122,cyamopsisspp,gymnocladus dioica,,,,,,,,
123,derris spp,haematoxylon spp,,,,,,,,
124,dipteryx spp,indigofera spp,,,,,,,,
125,glycine max,lablab purpureus,,,,,,,,
126,glycyrrhiza glabra,lathyrus spp,,,,,,,,
127,gymnocladus dioica,lens culinaris,,,,,,,,
128,haematoxylon spp,lonchocarpus spp,,,,,,,,
129,indigofera spp,lupinus spp,,,,,,,,
130,lablab purpureus,mucuna spp,,,,,,,,
131,lathyrus spp,myroxylon spp,,,,,,,,
132,lens culinaris,pachyrrhizus spp,,,,,,,,
133,lonchocarpus spp,parkia spp,,,,,,,,
134,lupinus spp,phaseolus spp,,,,,,,,
135,mucuna spp,physostigma venenosum,,,,,,,,
136,myroxylon spp,piscidia piscipula,,,,,,,,
137,pachyrrhizus spp,pisum sativum,,,,,,,,
138,parkia spp,pithecellobium saman,,,,,,,,
139,phaseolus spp,pongamia pinnata,,,,,,,,
140,physostigma venenosum,psophocarpus tetragonolobus,,,,,,,,
141,piscidia piscipula,pterocarpus spp,,,,,,,,
142,pisum sativum,robinia pseudoacacia,,,,,,,,
143,pithecellobium saman,sesbania exaltata,,,,,,,,
144,pongamia pinnata,sophora secundiflora,,,,,,,,
145,psophocarpus tetragonolobus,tamarindus indica,,,,,,,,
146,pterocarpus spp,tephrosiaspp,,,,,,,,
147,robinia pseudoacacia,trigonellafoenum-graecum,,,,,,,,
148,sesbania exaltata,vicia faba,,,,,,,,
149,sophora secundiflora,agave spp,,,,,,,,
150,tamarindus indica,allium spp,,,,,,,,
151,tephrosiaspp,aloe vera,,,,,,,,
152,trigonellafoenum-graecum,asparagus officinalis,,,,,,,,
153,vicia faba,camassia spp,,,,,,,,
154,agave spp,chlorogalum pomeridianum,,,,,,,,
155,agave,colchicum autumnale,,,,,,,,
156,allium spp,cordyline terminalis,,,,,,,,
157,aloe vera,dracaena spp,,,,,,,,
158,aloe,furcraea spp,,,,,,,,
159,asparagus officinalis,hyacinthus orientalis,,,,,,,,
160,asparagus,phormium tenax,,,,,,,,
161,camassia spp,sansevieria spp,,,,,,,,
162,chlorogalum pomeridianum,scilla spp,,,,,,,,
163,colchicum autumnale,smilax spp,,,,,,,,
164,cordyline terminalis,urginea maritima,,,,,,,,
165,dracaena spp,yucca spp,,,,,,,,
166,furcraea spp,abelomoschusesculentus,,,,,,,,
167,hyacinthus orientalis,abutilon spp,,,,,,,,
168,phormium tenax,gossypium spp,,,,,,,,
169,sansevieria spp,hibiscus spp,,,,,,,,
170,scilla spp,hibiscus,,,,,,,,
171,smilax spp,malva spp,,,,,,,,
172,urginea maritima,sida spp,,,,,,,,
173,yucca spp,thespesia spp,,,,,,,,
174,abelomoschusesculentus,urena lobata,,,,,,,,
175,abutilon spp,,,,,,,,,
176,gossypium spp,,,,,,,,,
177,hibiscus spp,,,,,,,,,
178,malva spp,,,,,,,,,
179,sida spp,,,,,,,,,
180,thespesia spp,,,,,,,,,
181,urena lobata,,,,,,,,,
