,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,datura stramonium,datura stramonium,,urtica spp,,drimys winteri_scurvy,xanthorrhoea spp_scurvy,,urtica urens_diuretic,urtica spp_diuretic
1,hyoscyamus niger,hyoscyamus niger,,cissus javana,,,,,,viscum album_abortifacient
2,mandragora officinarum,mandragora officinarum,,xanthorrhoea spp,,,,,,cissus javana_immuno-stimulatory
3,withania somnifera,withania somnifera,,capsicum baccatum,,,,,,
4,styrax spp,styrax spp,,capsicum chinense,,,,,,
5,styrax,angelica sinensis,,capsicum frutescens,,,,,,
6,angelica,ferula assafoetida,,capsicum pubescens,,,,,,
7,angelica sinensis,ferula galbaniflua,,cyphomandra betacea,,,,,,
8,ferula assafoetida,urtica dioica,,datura innoxia,,,,,,
9,ferula galbaniflua,urtica urens,,duboisia hopwoodii,,,,,,
10,urtica dioica,valeriana officinalis,,duboisia myoporoides,,,,,,
11,urtica urens,phoradendron flavescens,,latua pubiflora,,,,,,
12,valeriana officinalis,viscum album,,lycium spp,,,,,,
13,phoradendron flavescens,drimys winteri,,lycopersicon esculentum,,,,,,
14,viscum album,curcuma longa,,lycopersicon pimpinellifolium,,,,,,
15,drimys winteri,,,nicotiana rustica,,,,,,
16,curcuma longa,,,nicotiana tabacum,,,,,,
17,,,,petunia violacea,,,,,,
18,,,,petunia,,,,,,
19,,,,physalis ixocarpa,,,,,,
20,,,,physalis peruviana,,,,,,
21,,,,physalis spp,,,,,,
22,,,,solanum melongena,,,,,,
23,,,,solanum muricatum,,,,,,
24,,,,solanum nigrum,,,,,,
25,,,,solanum quitoense,,,,,,
26,,,,solanum tuberosum,,,,,,
27,,,,cola acuminata,,,,,,
28,,,,cola nitida,,,,,,
29,,,,sterculia urens,,,,,,
30,,,,theobroma cacao,,,,,,
31,,,,tacca leontopetaloides,,,,,,
32,,,,tamarix gallica,,,,,,
33,,,,tamarix mannifera,,,,,,
34,,,,camellia,,,,,,
35,,,,camellia sinensis,,,,,,
36,,,,lagetta lagetto,,,,,,
37,,,,daphne,,,,,,
38,,,,clappertonia ficifolia,,,,,,
39,,,,corchorus spp,,,,,,
40,,,,muntingia calabura,,,,,,
41,,,,tilia americana,,,,,,
42,,,,tilia cordata,,,,,,
43,,,,triumfetta lappula,,,,,,
44,,,,trapa bicornis,,,,,,
45,,,,trapa natans,,,,,,
46,,,,nasturtium,,,,,,
47,,,,tropaeolum majus,,,,,,
48,,,,tropaeolum tuberosum,,,,,,
49,,,,ulmus americana,,,,,,
50,,,,typha spp,,,,,,
51,,,,ulmus alata,,,,,,
52,,,,ulmus procera,,,,,,
53,,,,ulmus pumila,,,,,,
54,,,,ulmus rubra,,,,,,
55,,,,ulmus thomasii,,,,,,
56,,,,anethum graveolens,,,,,,
57,,,,angelica archangelica,,,,,,
58,,,,anthriscus cereifolium,,,,,,
59,,,,apium graveolens,,,,,,
60,,,,arracachia xanthorrhiza,,,,,,
61,,,,centella asiatica,,,,,,
62,,,,carum carvi,,,,,,
63,,,,chaerophyllum bulbosum,,,,,,
64,,,,coriandrum sativum,,,,,,
65,,,,cuminum cyminum,,,,,,
66,,,,daucus carota,,,,,,
67,,,,foeniculum vulgare,,,,,,
68,,,,levisticum officinale,,,,,,
69,,,,opopanax chironium,,,,,,
70,,,,pastinaca sativa,,,,,,
71,,,,petroselinum crispum,,,,,,
72,,,,pimpinella anisum,,,,,,
73,,,,opopanax,,,,,,
74,,,,sium sisarum,,,,,,
75,,,,trachyspermum copticum,,,,,,
76,,,,boehmeria nivea,,,,,,
77,,,,laportea canadensis,,,,,,
78,,,,laportea spp,,,,,,
79,,,,nardostachys grandiflora,,,,,,
80,,,,valerianella olitoria,,,,,,
81,,,,verbena,,,,,,
82,,,,tectona grandis,,,,,,
83,,,,verbena triphylla,,,,,,
84,,,,viola odorata,,,,,,
85,,,,vitis labrusca,,,,,,
86,,,,vitis vulpina,,,,,,
87,,,,vitis vinifera,,,,,,
88,,,,aframomum melegueta,,,,,,
89,,,,alpinia galanga,,,,,,
90,,,,alpinia officinarum,,,,,,
91,,,,curcuma angustifolia,,,,,,
92,,,,curcuma zedoaria,,,,,,
93,,,,elettaria cardamomum,,,,,,
94,,,,kempferia galanga,,,,,,
95,,,,kempferia galagal,,,,,,
96,,,,zingiber officinale,,,,,,
97,,,,guaiacum officinale,,,,,,
98,,,,guaiacum sanctum,,,,,,
99,,,,larrea spp,,,,,,
100,,,,peganum harmala,,,,,,
101,,,,vitis rotundifolia,,,,,,
