,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,stahlianthus thorelii,stahlianthus thorelii gagnep,,p. odora,stahlianthus thorelii gagnep_cancer,,pulicaria_headache,stahlianthus thorelii gagnep_anti-proliferative,euphorbia neriifolia_anti-no activity,stahlianthus thorelii_cytotoxicity
1,s. thorelii,euphorbia neriifolia,,pulicaria gaertn,stahlianthus thorelii gagnep_osteoarthritis,,pulicaria_skin diseases,euphorbia neriifolia_anti-proliferative,,stahlianthus thorelii_anticancer
2,euphorbia neriifolia,pulicaria dysenterica,,,stahlianthus thorelii gagnep_inflammation,,pulicaria_muscular- skeletal diseases,pulicaria dysenterica_antimicrobial,,euphorbia neriifolia_anticancer
3,euphorbia neriifolia l,pulicaria wightiana,,,euphorbia neriifolia_cancer,,pulicaria_flatulent colic,pulicaria wightiana_antiinflammatory,,pulicaria_cicatrizant
4,pulicaria,,,,euphorbia neriifolia_diabetes mellitus,,pulicaria_ankle sprain,,,
5,p. dysenterica,,,,euphorbia neriifolia_inflammation,,pulicaria_abdominal pain,,,
6,pulicaria wightiana,,,,pulicaria dysenterica_inflamed wound,,pulicaria_diabetes,,,
7,,,,,pulicaria dysenterica_bronchitis,,,,,
8,,,,,pulicaria dysenterica_cold,,,,,
9,,,,,pulicaria wightiana_inflammation,,,,,
