,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,petunia,"petunia, shanin",anaheim pepper,urtica spp,,,xanthorrhoea spp_scurvy,,,urtica spp_diuretic
1,camellia,camellia,banana p,viscum album,,,,,,viscum album_abortifacient
2,camellia sinensis,daphne family)lagetta,"paprika p.,peperoni",cissus javana,,,,,,cissus javana_immuno-stimulatory
3,daphne,nasturtium family)tropaeolum,cayenne pepper,xanthorrhoea spp,,,,,,
4,nasturtium,angelica flavoring,aji pepper,capsicum baccatum,,,,,,
5,angelica,opopanax gum,bird pepper,capsicum chinense,,,,,,
6,opopanax,opopanax,rocoto pepper,capsicum frutescens,,,,,,
7,opopanax chironium,kempferia galagal flavoring,fruit]cyphomandra betacea,capsicum pubescens,,,,,,
8,kempferia galagal,,tree-tomato,cyphomandra betacea,,,,,,
9,,,sacred datura,datura innoxia,,,,,,
10,,,toloatzin,datura stramonium,,,,,,
11,,,jimson weed,duboisia hopwoodii,,,,,,
12,,,thorn apple,duboisia myoporoides,,,,,,
13,,,wyscoccan,hyoscyamus niger,,,,,,
14,,,seed]duboisia hopwoodii,latua pubiflora,,,,,,
15,,,stem]duboisia myoporoides,lycium spp,,,,,,
16,,,corkwood,lycopersicon esculentum,,,,,,
17,,,stem/leaf]hyoscyamus niger,lycopersicon pimpinellifolium,,,,,,
18,,,black henbane,mandragora officinarum,,,,,,
19,,,latue,nicotiana rustica,,,,,,
20,,,fruit]lycium spp,nicotiana tabacum,,,,,,
21,,,fruit]lycopersicon esculentum,petunia violacea,,,,,,
22,,,love apple,physalis ixocarpa,,,,,,
23,,,fruit]lycopersicon pimpinellifolium,physalis peruviana,,,,,,
24,,,cherry tomato,physalis spp,,,,,,
25,,,currant tomato,solanum melongena,,,,,,
26,,,fruit]mandragora officinarum,solanum muricatum,,,,,,
27,,,mandrake,solanum nigrum,,,,,,
28,,,indian tobacco,solanum quitoense,,,,,,
29,,,husk tomato,solanum tuberosum,,,,,,
30,,,tomatillo,withania somnifera,,,,,,
31,,,cape-gooseberry,cola acuminata,,,,,,
32,,,ground cherry,cola nitida,,,,,,
33,,,aubergine,sterculia urens,,,,,,
34,,,pepino,theobroma cacao,,,,,,
35,,,melon pear,styrax spp,,,,,,
36,,,tree melon,styrax,,,,,,
37,,,black nightshade,tacca leontopetaloides,,,,,,
38,,,wonderberry,tamarix gallica,,,,,,
39,,,"naranjilla, lulo",tamarix mannifera,,,,,,
40,,,potato,lagetta lagetto,,,,,,
41,,,irish potato,clappertonia ficifolia,,,,,,
42,,,ashwagandha,corchorus spp,,,,,,
43,,,fruit]sterculiaceae,muntingia calabura,,,,,,
44,,,kola,tilia americana,,,,,,
45,,,cacao family)cola,tilia cordata,,,,,,
46,,,kola nut,triumfetta lappula,,,,,,
47,,,seed]sterculia urens,trapa bicornis,,,,,,
48,,,gum karaya,trapa natans,,,,,,
49,,,cacao,tropaeolum majus,,,,,,
50,,,seed]styracaceae,tropaeolum tuberosum,,,,,,
51,,,resin]taccaceae,ulmus americana,,,,,,
52,,,arrowroot family)tacca,typha spp,,,,,,
53,,,tahiti arrowroot,ulmus alata,,,,,,
54,,,east indian arrowroot,ulmus procera,,,,,,
55,,,rhizome]tamaricaceae,ulmus pumila,,,,,,
56,,,tamarisk family)tamarix,ulmus rubra,,,,,,
57,,,tamarisk,ulmus thomasii,,,,,,
58,,,salt-cedar wood,anethum graveolens,,,,,,
59,,,damage]theaceae,angelica archangelica,,,,,,
60,,,tea family)camellia,angelica sinensis,,,,,,
61,,,leaf]thymelaeaceae,anthriscus cereifolium,,,,,,
62,,,lacebark tree,apium graveolens,,,,,,
63,,,bark]tiliaceae,arracachia xanthorrhiza,,,,,,
64,,,bark]corchorus spp,centella asiatica,,,,,,
65,,,basswood,carum carvi,,,,,,
66,,,timbertilia cordata,chaerophyllum bulbosum,,,,,,
67,,,european linden tree,coriandrum sativum,,,,,,
68,,,lime tree,cuminum cyminum,,,,,,
69,,,timbertriumfetta lappula,daucus carota,,,,,,
70,,,cadillo,ferula assafoetida,,,,,,
71,,,pega-pega,ferula galbaniflua,,,,,,
72,,,bark]-240-trapaceae,foeniculum vulgare,,,,,,
73,,,water chestnut,levisticum officinale,,,,,,
74,,,seed]tropaeolaceae,pastinaca sativa,,,,,,
75,,,flower]tropaeolum tuberosum,petroselinum crispum,,,,,,
76,,,anu,pimpinella anisum,,,,,,
77,,,ysano,sium sisarum,,,,,,
78,,,tuber]typhaceae,trachyspermum copticum,,,,,,
79,,,cattail fiber,boehmeria nivea,,,,,,
80,,,pollen]ulmaceae,laportea canadensis,,,,,,
81,,,winged elm,laportea spp,,,,,,
82,,,woodulmus americana,urtica dioica,,,,,,
83,,,american elm,urtica urens,,,,,,
84,,,woodulmus procera,nardostachys grandiflora,,,,,,
85,,,english elm,valeriana officinalis,,,,,,
86,,,siberian elm,valerianella olitoria,,,,,,
87,,,woodulmus rubra,verbena,,,,,,
88,,,slippery elm,tectona grandis,,,,,,
89,,,woodulmus thomasii,verbena triphylla,,,,,,
90,,,rock elm,viola odorata,,,,,,
91,,,cork elm,vitis labrusca,,,,,,
92,,,hickory elm,vitis vulpina,,,,,,
93,,,woodumbelliferae,vitis vinifera,,,,,,
94,,,dong quai,drimys winteri,,,,,,
95,,,root]anthriscus cereifolium,aframomum melegueta,,,,,,
96,,,fruit]arracachia xanthorrhiza,alpinia galanga,,,,,,
97,,,arracacha,alpinia officinarum,,,,,,
98,,,root]centella asiatica,curcuma angustifolia,,,,,,
99,,,gotu kola,curcuma longa,,,,,,
100,,,fruit]chaerophyllum bulbosum,curcuma zedoaria,,,,,,
101,,,root]coriandrum sativum,elettaria cardamomum,,,,,,
102,,,fruit]cuminum cyminum,kempferia galanga,,,,,,
103,,,assafoetida,zingiber officinale,,,,,,
104,,,asafetida,guaiacum officinale,,,,,,
105,,,stem]foeniculum vulgare,guaiacum sanctum,,,,,,
106,,,leaf]opopanax chironium,larrea spp,,,,,,
107,,,root]pastinaca sativa,peganum harmala,,,,,,
108,,,root]petroselinum crispum,phoradendron flavescens,,,,,,
109,,,leaf]pimpinella anisum,vitis rotundifolia,,,,,,
110,,,root]trachyspermum copticum,,,,,,,
111,,,oilurticaceae,,,,,,,
112,,,stem]laportea canadensis,,,,,,,
113,,,dog nettle,,,,,,,
114,,,shoots]valerianaceae,,,,,,,
115,,,family)nardostachys grandiflora,,,,,,,
116,,,leaf]verbenaceae,,,,,,,
117,,,teak,,,,,,,
118,,,timber,,,,,,,
119,,,woodverbena triphylla,,,,,,,
120,,,leaf]violaceae,,,,,,,
121,,,flower]viscaceae,,,,,,,
122,,,fruit]viscum album,,,,,,,
123,,,fruit]vitaceae,,,,,,,
124,,,wild grape,,,,,,,
125,,,concord grape,,,,,,,
126,,,fruit]-241-winteraceae,,,,,,,
127,,,scurvy,,,,,,,
128,,,bark]xanthorrheaceae,,,,,,,
129,,,family)xanthorrhoea spp,,,,,,,
130,,,grass tree,,,,,,,
131,,,yacca,,,,,,,
132,,,sugarzingiberaceae,,,,,,,
133,,,seed]alpinia galanga,,,,,,,
134,,,cardamom,,,,,,,
135,,,rhizome]zygophyllaceae,,,,,,,
136,,,lignum vitae timber,,,,,,,
137,,,stem]guaiacum sanctum,,,,,,,
138,,,lignum vitae woodlarrea spp,,,,,,,
