,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ocimum,ocimum species,,,,,,,,nigella sativa_anti-inflammatory
1,ocimum sanctum,ocimum sanctum,,,,,,,,nigella sativa_antipyretic
2,picrorhiza kurrooa,picrorhiza kurrooa,,,,,,,,nigella sativa_analgesic
3,nigella sativa,nigella sativa,,,,,,,,ocimum sanctum_antifertility
4,zingiber officinale roscoe,zingiber officinale roscoe,,,,,,,,ocimum sanctum_hypoglycaemic
5,trachyspermum ammi,ocimum sp,,,,,,,,hibiscus rosa-sinensis_antifertility
6,curcuma longa l,trachyspermum ammi,,,,,,,,
7,hibiscus rosa-sinensis,curcuma longa l,,,,,,,,
8,jatropha podagrica,hibiscus rosa-sinensis,,,,,,,,
9,,jatropha podagrica,,,,,,,,
