,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,amanita caesarea (scop.) pers,amanita caesarea (scop.) pers,,a.verna (bull. : fr.) lam,,,,,,
1,agaricus bisporus (lge.) sing,agaricus bisporus (lge.) sing,,morchella,,,,,,
2,agaricus,macrolepiota procera (scop. : fr.) sing,,pleurotus,,,,,,
3,macrolepiotaprocera (scop. : fr.) sing,boletus edulis bull,,lentinus,,,,,,
4,boletus edulis bull,lactarius deliciosus (l. ex fr.) sfgray s,,lactar-ius,,,,,,
5,boletus,cantharellus cibarius fr,,,,,,,,
6,lactarius deliciosus (l. ex fr.) sfgray s,amanita muscaria (l.: fr.) lam,,,,,,,,
7,lactarius,a. pantherina (dc. ex fr.) krombh,,,,,,,,
8,cantharellus cibarius fr,a. phalloides (vaill. ex fr.) link,,,,,,,,
9,amanita muscaria (l.: fr.) lam,,,,,,,,,
10,a. pantherina(dc. ex fr.) krombh,,,,,,,,,
11,a. phalloides (vaill. ex fr.) link,,,,,,,,,
