,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,veronica,veronica officinalis l,,veronicaofficinalis,veronica officinalis l_rheumatism,veronica officinalis l_nervous system disorders,veronica_respiratory affections,veronica officinalis l_anti-inflammatory,,veronica_diuretic
1,v. officinalis,veronica chamaedrys l,,veronica l,veronica officinalis l_stomach ulcers,veronica officinalis l_cardiovascular system disorders,veronica officinalis_rheumatic complaints,veronica persica poir_cytostatic,,veronica_wound healing
2,veronica officinalis,veronica anagallis-aquatica l,,,veronica officinalis l_respiratory ailments,,veronica officinalis_cough,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch_cytostatic,,veronica_antiscorbutic
3,veronica officinalis l,veronica persica poir,,,veronica officinalis l_inflammatory conditions,,veronica officinalis_wounds,veronica cymbalaria bodard_cytotoxic,,veronica_expectorant
4,veronica chamaedrys,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch,,,veronica officinalis l_metabolism system disorders,,veronica officinalis_bronchitis,veronica cymbalaria bodard_radical scavenging,,v. anagallis-aquatica_cytostatic
5,v. chamaedrys l,veronica cymbalaria bodard,,,veronica anagallis-aquatica l_laryngopharyngitis,,veronica officinalis_skin diseases,veronica cymbalaria bodard_anti-inflammatory,,veronica officinalis_hepatoprotective activity
6,v. chamaedrys,veronica hederifolia l,,,veronica anagallis-aquatica l_abdominal pain,,veronica officinalis_kidney diseases,veronica hederifolia l_cytotoxic,,veronica officinalis_hypocholesterolemic effect
7,veronica anagallis-aquatica l,veronica pectinata l. var. glandulosa,,,veronica anagallis-aquatica l_influenza,,veronica officinalis_catarrh,veronica hederifolia l_radical scavenging,,veronica officinalis_respiratory tract
8,v. anagallis-aquatica,veronica polita fr,,,veronica anagallis-aquatica l_hemoptysis,,veronica officinalis_lung diseases,veronica hederifolia l_anti-inflammatory,,veronica officinalis_cytotoxic
9,v. persica poir,veronica bellidioides l,,,veronica anagallis-aquatica l_hernia,,veronica officinalis_asthma,veronica pectinata l. var. glandulosa_cytotoxic,,veronica officinalis_metabolism
10,v. persica,veronica kellereri degen & urum,,,veronica anagallis-aquatica l_rheumatic pain,,veronica officinalis_tonsillitisi,veronica pectinata l. var. glandulosa_radical scavenging,,veronica officinalis_cardiovascular system
11,v. thymoidesp.h.davis subsp. pseudocinerea m.a.fisch,veronica vindobonensis (m.a.fisch.) m.a.fisch,,,,,veronica officinalis_pharyngitis,veronica pectinata l. var. glandulosa_anti-inflammatory,,veronica officinalis_wound healing
12,v. cymbalaria bodard,veronica beccabunga l,,,,,veronica officinalis_anemia,veronica polita fr_cytotoxic,,veronica officinalis_nervous system
13,v. hederifolia l,veronica rhodopea degen ex stoj. & stef,,,,,veronica officinalis_coughs,veronica polita fr_radical scavenging,,veronica officinalis_antitussive
14,v. pectinata l. var. glandulosa,veronica austriaca l,,,,,,veronica polita fr_anti-inflammatory,,veronica officinalis_antiulcerous
15,v. polita fr,,,,,,,veronica bellidioides l_antioxidant,,veronica officinalis_hypolipemic
16,v. bellidioidesl,,,,,,,veronica kellereri degen & urum_antioxidant,,veronica officinalis_expectorant
17,v. kellereri degen & urum,,,,,,,veronica vindobonensis (m.a.fisch.) m.a.fisch_antioxidant,,v. persica_anti-inflammatory
18,v. vindobonensis (m.a.fisch. )m.a.fisch,,,,,,,veronica beccabunga l_antioxidant,,v. persica_cytotoxic
19,v. beccabunga l,,,,,,,veronica rhodopea degen ex stoj. & stef_antioxidant,,v. persica_radicalscavenging
20,v. rhodopea degen ex stoj.& stef,,,,,,,veronica austriaca l_antioxidant,,
21,v. austriaca l,,,,,,,,,
