,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,catharanthus roseus,catharanthus roseus,,digitaria spp,,,,,,
1,rauvolfia serpentina,rauvolfia serpentina,,corylus spp,,,,,,
2,glycyrrhiza glabra,glycyrrhiza glabra,,eugenia spp,,,,,,
3,panax ginseng,panax ginseng,,carya spp,,,,,,
4,aralia quinquefolia,aralia quinquefolia,,eucalyptus spp,,,,,,
5,wasabia japonica,wasabia japonica,,ceratonia siliqua,,,,,,
6,,,,trifolium subterranea,,,,,,
7,,,,thymus vulgaris,,,,,,
8,,,,brassica rapa,,,,,,
9,,,,ensete ventricosum,,,,,,
10,,,,avena strigosa,,,,,,
11,,,,elaeis guineensis,,,,,,
12,,,,dioscorea bulbifera,,,,,,
13,,,,blighia sapida,,,,,,
14,,,,voandzeia subterranea,,,,,,
15,,,,adansonia digitata,,,,,,
16,,,,lablab niger,,,,,,
17,,,,vigna unguiculata,,,,,,
18,,,,lagenaria siceraria,,,,,,
19,,,,sansieveria trifasciciata,,,,,,
20,,,,butryospermum paradoxum,,,,,,
21,,,,physostigma venenosa,,,,,,
22,,,,ricinus communis,,,,,,
23,,,,coffea arabica,,,,,,
24,,,,coffea canephora,,,,,,
25,,,,phoenix dactylifera,,,,,,
26,,,,pennisetum purpureum,,,,,,
27,,,,panicum maximum,,,,,,
28,,,,acacia senegal,,,,,,
29,,,,mesembryanthemum eduleiboga,,,,,,
30,,,,tabernanthe ibogaindigo,,,,,,
31,,,,indigofera tinctoria,,,,,,
32,,,,hyparrhenia rufa,,,,,,
33,,,,plectranthus esculentus,,,,,,
34,,,,hibiscus cannabinus,,,,,,
35,,,,pennisetum clandestinum,,,,,,
36,,,,cola acuminata,,,,,,
37,,,,cola nitida,,,,,,
38,,,,aframomum melegueta,,,,,,
39,,,,pennisetum typhoides,,,,,,
40,,,,eleusine coracana,,,,,,
41,,,,brachiaria deflexa,,,,,,
42,,,,pennisetum glaucum,,,,,,
43,,,,melinis minutiflora,,,,,,
44,,,,schinziophyton rautanenii,,,,,,
45,,,,cucumis melo,,,,,,
46,,,,carissa grandiflora,,,,,,
47,,,,telfairia spp,,,,,,
48,,,,cajanus cajan,,,,,,
49,,,,catha edulis,,,,,,
50,,,,chloris gayana,,,,,,
51,,,,oryza glaberrima,,,,,,
52,,,,sesamum indicum,,,,,,
53,,,,sorghum,,,,,,
54,,,,sorghum bicolor,,,,,,
55,,,,tamarindus indica,,,,,,
56,,,,eragrostis tef,,,,,,
57,,,,gossypium arboreum,,,,,,
58,,,,citrullus lanatus,,,,,,
59,,,,eragrostis curvula,,,,,,
60,,,,dioscorea rotundata,,,,,,
61,,,,dioscorea cayenensis,,,,,,
62,,,,medicago sativa,,,,,,
63,,,,hordeum vulgare,,,,,,
64,,,,brassica oleracea,,,,,,
65,,,,carum carvi,,,,,,
66,,,,coriandrum sativum,,,,,,
67,,,,cuminum cyminum,,,,,,
68,,,,linum usitissimum,,,,,,
69,,,,aegilops ovata,,,,,,
70,,,,pisum sativum,,,,,,
71,,,,vitis vinifera,,,,,,
72,,,,lathyrus sativus,,,,,,
73,,,,hyacinthus orientalis,,,,,,
74,,,,nelumbo nucifera,,,,,,
75,,,,allium porrum,,,,,,
76,,,,lens culinaris,,,,,,
77,,,,prunus domestica,,,,,,
78,,,,punica granatum,,,,,,
79,,,,cydonia oblonga,,,,,,
80,,,,raphanus sativus,,,,,,
81,,,,secale cereale,,,,,,
82,,,,carthamus tinctorius,,,,,,
83,,,,prunus spinosa,,,,,,
84,,,,dipsacum sylvestris,,,,,,
85,,,,vicia sativa,,,,,,
86,,,,juglans regia,,,,,,
87,,,,triticum aestivum,,,,,,
88,,,,triticum durum,,,,,,
89,,,,triticum monococcum,,,,,,
90,,,,triticum dicoccum,,,,,,
91,,,,musa x paradisiaca,,,,,,
92,,,,musa acuminata,,,,,,
93,,,,vigna acontifolia,,,,,,
94,,,,phaseolus radiata,,,,,,
95,,,,vigna calcarata,,,,,,
96,,,,phaseolus mungo,,,,,,
97,,,,psophocarpus tetragonolobus,,,,,,
98,,,,areca catechu,,,,,,
99,,,,piper betle,,,,,,
100,,,,averrhoa bilimbi,,,,,,
101,,,,artocarpus altilis,,,,,,
102,,,,averrhoa carambola,,,,,,
103,,,,elettaria cardamomum,,,,,,
104,,,,hydnocarpus kurzii,,,,,,
105,,,,citrus medica,,,,,,
106,,,,cymbopogon nardus,,,,,,
107,,,,eugenia caryophyllus,,,,,,
108,,,,croton tiglium,,,,,,
109,,,,derris elliptica,,,,,,
110,,,,durio zibethinus,,,,,,
111,,,,tacca leontopetaloides,,,,,,
112,,,,curcuma angustifolia,,,,,,
113,,,,cyrtosperma chamissonis,,,,,,
114,,,,amorphophallus campanulatus,,,,,,
115,,,,phyllanthus emblica,,,,,,
116,,,,alpinia galanga,,,,,,
117,,,,palaquium gutta,,,,,,
118,,,,lawsonia inermis,,,,,,
119,,,,terminalia catappa,,,,,,
120,,,,basella rubra,,,,,,
121,,,,canarium commune,,,,,,
122,,,,coix lacryma-jobi,,,,,,
123,,,,aleurites moluccana,,,,,,
124,,,,citrus limon,,,,,,
125,,,,citrus aurantiifolia,,,,,,
126,,,,nephelium lappaceum,,,,,,
127,,,,citrus reticulata,,,,,,
128,,,,mangifera indica,,,,,,
129,,,,garcinia mangostana,,,,,,
130,,,,musa textilis,,,,,,
131,,,,myristica fragrans,,,,,,
132,,,,citrus aurantia,,,,,,
133,,,,citrus sinensis,,,,,,
134,,,,citrus maxima,,,,,,
135,,,,citrus grandis,,,,,,
136,,,,oryza sativa,,,,,,
137,,,,oryza rufipogon,,,,,,
138,,,,metroxylon sagu,,,,,,
139,,,,salacca zalacca,,,,,,
140,,,,santalum album,,,,,,
141,,,,senna,,,,,,
142,,,,cassia angustifolia,,,,,,
143,,,,saccharum officinarum,,,,,,
144,,,,arenga pinnata,,,,,,
145,,,,colocasia esculenta,,,,,,
146,,,,vetiveria zizanioides,,,,,,
147,,,,benincasa hispida,,,,,,
148,,,,dioscorea alata,,,,,,
149,,,,dioscorea esculenta,,,,,,
150,,,,cynodon dactylon,,,,,,
151,,,,piper nigrum,,,,,,
152,,,,ficus religiosa,,,,,,
153,,,,cucumis sativus,,,,,,
154,,,,solanum melongen,,,,,,
155,,,,alocasia macrorrhizos,,,,,,
156,,,,zingiber officinalis,,,,,,
157,,,,datura metel,,,,,,
158,,,,medicago indicus,,,,,,
159,,,,ficus elastica,,,,,,
160,,,,artocarpus heterophyllus,,,,,,
161,,,,echinochloa colona,,,,,,
162,,,,corchorus spp,,,,,,
163,,,,luffa,,,,,,
164,,,,luffa aegyptiaca,,,,,,
165,,,,cannabis sativa,,,,,,
166,,,,phaseolus acontifolius,,,,,,
167,,,,bambusa arundinacea,,,,,,
168,,,,strychnos nux-vomica,,,,,,
169,,,,saccharum spontaneum,,,,,,
170,,,,crotalaria juncea,,,,,,
171,,,,curcuma longa,,,,,,
172,,,,luffa aegyptica,,,,,,
173,,,,curcuma zedoaria,,,,,,
174,,,,prunus dulcis,,,,,,
175,,,,cicer arietinum,,,,,,
176,,,,datisca glomerata,,,,,,
177,,,,linum usititissimum,,,,,,
178,,,,allium sativum,,,,,,
179,,,,jasminum officinale,,,,,,
180,,,,morus nigra,,,,,,
181,,,,allium cepa,,,,,,
182,,,,papaver sominferum,,,,,,
183,,,,pastacia vera,,,,,,
184,,,,rheum x hybridum,,,,,,
185,,,,tamarix gallica,,,,,,
186,,,,artemisia dracunculus,,,,,,
187,,,,abutilon,,,,,,
188,,,,abutilon avicinnae,,,,,,
189,,,,prunus armeniaca,,,,,,
190,,,,arundinaria spp,,,,,,
191,,,,bambusa spp,,,,,,
192,,,,phyllostachys spp,,,,,,
193,,,,echinochloa crus-galli,,,,,,
194,,,,vigna angularis,,,,,,
195,,,,mucuna pruriens,,,,,,
196,,,,fagopyrum esculentum,,,,,,
197,,,,fagopyrum tataricum,,,,,,
198,,,,brassica chinensis,,,,,,
199,,,,cinnamomum camphora,,,,,,
200,,,,sapium sebiferum,,,,,,
201,,,,boehmeria nivea,,,,,,
202,,,,actinidia chinensis,,,,,,
203,,,,chaenomeles spp,,,,,,
204,,,,eleocharis dulcis,,,,,,
205,,,,ginkgo,,,,,,
206,,,,ginkgo biloba,,,,,,
207,,,,zizyphus jujuba,,,,,,
208,,,,pueraria montana,,,,,,
209,,,,fortunella japonica,,,,,,
210,,,,allium ramosum,,,,,,
211,,,,litchi chinensis,,,,,,
212,,,,eriobotrya japonica,,,,,,
213,,,,setaria italica,,,,,,
214,,,,echinochloa frumentacea,,,,,,
215,,,,morus alba,,,,,,
216,,,,allium fistulosum,,,,,,
217,,,,broussonetia papyrifera,,,,,,
218,,,,prunus persica,,,,,,
219,,,,rheum palmatum,,,,,,
220,,,,allium chinense,,,,,,
221,,,,glycine max,,,,,,
222,,,,camellia sinensis,,,,,,
223,,,,phyllostachys bambusoides,,,,,,
224,,,,poncirus trifoliata,,,,,,
225,,,,rhus vernicifera,,,,,,
226,,,,trapa natans,,,,,,
227,,,,zizania latifolia,,,,,,
228,,,,casuarina equisetifolia,,,,,,
229,,,,eucalyptus,,,,,,
230,,,,musa trogodytarum,,,,,,
231,,,,macadamia integrifolia,,,,,,
232,,,,phormium tenax,,,,,,
233,,,,duboisia hopwoodii,,,,,,
234,,,,leptospermum laevigatum,,,,,,
235,,,,ensete,,,,,,
236,,,,derris,,,,,,
237,,,,datura,,,,,,
238,,,,panicum miliaceum,,,,,,
