,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aucuba japonica,aucuba japonica,indigofera endecaphylla,saman,,aucuba japonica_cns,,,aucuba japonica_gicrassulaceae,
1,cotyledon orbiculata,cotyledon orbiculata,colchicum autumnale,majalis,,aucuba japonica_death,,,cotyledon orbiculata_crassula arborescens,
2,kalanchoe spp,kalanchoe spp,convallaria majalis,crassula arborescens,,cotyledon orbiculata_paralysis,,,kalanchoe spp_cruciferae,
3,armoracia lapathifolia,armoracia lapathifolia,,barbarea vulgaris,,cotyledon orbiculata_bloating,,,armoracia lapathifolia_barbarea vulgaris,
4,brassica spp,brassica spp,,brassica napus,,cotyledon orbiculata_respiratory,,,brassica spp_brassica napus,
5,descurainia pinnata,descurainia pinnata,,erysimum cheiranthoides,,kalanchoe spp_paralysis,,,descurainia pinnata_erysimum cheiranthoides,
6,raphanus raphinastrum,raphanus raphinastrum,,thlaspi arvense,,kalanchoe spp_convulsions,,,raphanus raphinastrum_thlaspi arvense,
7,bryonia spp,bryonia spp,,momordica charantia,,kalanchoe spp_respiratory,,,bryonia spp_momordica charantia,
8,datisca glomerata,datisca glomerata,,dioscorea spp,,armoracia lapathifolia_severe gi,,,datisca glomerata_dioscoreaceae,
9,dioscorea bulbifera,dioscorea bulbifera,,ledum spp,,brassica spp_gi,,,dioscorea bulbifera_dioscorea spp,
10,kalmia spp,kalmia spp,,lyonia spp,,brassica spp_liver/kidney damage,,,kalmia spp_ledum spp,
11,leucothoe spp,leucothoe spp,,pernettya spp,,descurainia pinnata_paralyzed tongue,,,leucothoe spp_lyonia spp,
12,menziesia ferruginea,menziesia ferruginea,,rhododendron spp,,descurainia pinnata_blindness,,,menziesia ferruginea_pernettya spp,
13,pieris spp,pieris spp,,cnidoscolus spp,,raphanus raphinastrum_as in brassica spp,,,pieris spp_rhododendron spp,
14,aleurites fordii,aleurites fordii,,eremocarpus setigerus,,bryonia spp_respiratory paralysis,,,aleurites fordii_cnidoscolus spp,
15,croton spp,croton spp,,euphorbia maculata,,bryonia spp_gi,,,croton spp_eremocarpus setigerus,
16,euphorbia lathyris,euphorbia lathyris,,euphorbia milii,,datisca glomerata_gi,,,euphorbia lathyris_euphorbia maculata,
17,euphorbia marginata,euphorbia marginata,,euphorbia spp,,datisca glomerata_cns,,,euphorbia marginata_euphorbia milii,
18,euphorbia pulcherrima,euphorbia pulcherrima,,geranium,,datisca glomerata_death,,,euphorbia pulcherrima_euphorbia spp,
19,hippomane mancinella,hippomane mancinella,,loss of hair and nails,,dioscorea bulbifera_gi,,,hippomane mancinella_hura crepitans,
20,jatropha spp,jatropha spp,,giindigofera endecaphylla,,kalmia spp_gi,,,jatropha spp_manihot esculenta,
21,mercurialis annua,mercurialis annua,,,,kalmia spp_cns,,,mercurialis annua_pedilanthus tithymaloides,
22,phyllanthus abnormis,phyllanthus abnormis,,,,kalmia spp_cv,,,phyllanthus abnormis_phyllanthus spp,
23,hura crepitans,hura crepitans,,,,leucothoe spp_gi,,,homeria spp_cardiac glycosides,
24,manihot esculenta,manihot esculenta,,,,leucothoe spp_cns,,,iris spp_irisin (resin,
25,pedilanthus tithymaloides,pedilanthus tithymaloides,,,,leucothoe spp_cv,,,moraea polystachya_alkaloid,
26,reverchonia arenaria,reverchonia arenaria,,,,menziesia ferruginea_gi,,,triglochin spp_hcn glycoside,
27,ricinus communis,ricinus communis,,,,menziesia ferruginea_cns,,,glechoma hederacea_volatile oils,
28,sapium spp,sapium spp,,,,menziesia ferruginea_cv,,,mentha pulegium_pulegone (oil,
29,stillingia treculeana,stillingia treculeana,,,,pieris spp_gi,,,perilla frutescens_ketones,
30,fagus spp,fagus spp,,,,pieris spp_cns,,,salvia reflexa_nitrates,
31,quercus spp,quercus spp,,,,pieris spp_cv,,,thymus vulgaris_thyme oil,
32,corydalis spp,corydalis spp,,,,aleurites fordii_gi,,,sassafras albidum_safrole,
33,dicentra spp,dicentra spp,,,,aleurites fordii_dermatitis,,,umbellularia californica_irritating oil,
34,centaurium floribundum,centaurium floribundum,,,,croton spp_gi,,,lecythis spp_cystathionine,
35,erodium spp,erodium spp,,,,euphorbia lathyris_gi,,,abrus precatorius_abrin,
36,avena sativa,avena sativa,,,,euphorbia lathyris_dermatitis,,,acacia berlandieri_phenylethylamine,
37,bromus spp,bromus spp,,,,euphorbia marginata_gi,,,acacia greggii_hcn glycoside,
38,cynodon dactylon,cynodon dactylon,,,,euphorbia marginata_dermatitis,,,astragalus spp_alkaloids,
39,festuca arundinacea,festuca arundinacea,,,,euphorbia pulcherrima_gi,,,astragalus spp_selenium accumulation,
40,glyceria spp,glyceria spp,,,,euphorbia pulcherrima_dermatitis,,,indigofera endecaphylla_reproductive effects,
41,heteropogon contortus,heteropogon contortus,,,,hippomane mancinella_gi,,,,
42,holcus lanatus,holcus lanatus,,,,hippomane mancinella_dermatitis,,,,
43,hordeum jubatum,hordeum jubatum,,,,jatropha spp_gi,,,,
44,lolium temulentum,lolium temulentum,,,,mercurialis annua_gi,,,,
45,phalaris spp,phalaris spp,,,,phyllanthus abnormis_gi,,,,
46,setaria spp,setaria spp,,,,phyllanthus abnormis_cns,,,,
47,sorghum spp,sorghum spp,,,,phyllanthus abnormis_prostration,,,,
48,stipa robusta,stipa robusta,,,,hura crepitans_gi,,,,
49,stipa spp,stipa spp,,,,hura crepitans_dermatitis,,,,
50,zea mays,zea mays,,,,manihot esculenta_cellular asphyxiation,,,,
51,aesculus spp,aesculus spp,,,,pedilanthus tithymaloides_gastritis,,,,
52,hydrangea,hydrangea spp,,,,reverchonia arenaria_liver and kidney damage,,,,
53,hydrangea spp,phacelia spp,,,,ricinus communis_gi,,,,
54,phacelia spp,turricula parryi,,,,ricinus communis_dermatitis,,,,
55,turricula parryi,caulophyllum inophyllum,,,,ricinus communis_agglutination of red blood cells,,,,
56,caulophyllum inophyllum,hypericum perforatum,,,,ricinus communis_edematous swelling,,,,
57,hypericum perforatum,hypericum spp,,,,sapium spp_gi,,,,
58,hypericum spp,homeria spp,,,,sapium spp_dermatitis,,,,
59,homeria spp,iris spp,,,,sapium spp_kidney damage,,,,
60,iris spp,moraea polystachya,,,,stillingia treculeana_gi,,,,
61,moraea polystachya,triglochin spp,,,,stillingia treculeana_cellular asphyxiation,,,,
62,triglochin spp,glechoma hederacea,,,,fagus spp_gi,,,,
63,glechoma hederacea,mentha pulegium,,,,quercus spp_gi,,,,
64,mentha pulegium,perilla frutescens,,,,corydalis spp_gi,,,,
65,perilla frutescens,salvia officinalis,,,,corydalis spp_trembling and convulsions,,,,
66,salvia officinalis,salvia reflexa,,,,dicentra spp_gi,,,,
67,salvia reflexa,stachys arvensis,,,,dicentra spp_trembling and convulsions,,,,
68,stachys arvensis,thymus vulgaris,,,,centaurium floribundum_gi,,,,
69,thymus vulgaris,persea americana,,,,centaurium floribundum_frequent urinations,,,,
70,persea americana,sassafras albidum,,,,erodium spp_cellular asphyxiation,,,,
71,sassafras albidum,umbellularia californica,,,,avena sativa_grass tetany,,,,
72,umbellularia californica,lecythis spp,,,,bromus spp_mechanically injurious (penetration,,,,
73,lecythis spp,abrus precatorius,,,,cynodon dactylon_dermatitis,,,,
74,abrus precatorius,acacia berlandieri,,,,cynodon dactylon_cns,,,,
75,acacia berlandieri,acacia greggii,,,,cynodon dactylon_photosensitization,,,,
76,acacia greggii,astragalus spp,,,,festuca arundinacea_fescue foot,,,,
77,astragalus spp,baptisia spp,,,,glyceria spp_cellular asphyxiation,,,,
