,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aloe vera,aloe vera,m,,aloe vera_eczema,m_toothache,,,m_anti-inflammatory,
1,,,,,,m_constipation,,,m_antiseptic,
2,,,,,,m_coughs,,,m_immune boosting,
3,,,,,,m_sore throats,,,m_indi,
4,,,,,,m_eczema,,,aloe vera_immune boosting,
5,,,,,,aloe vera_toothache,,,aloe vera_indi,
6,,,,,,aloe vera_constipation,,,,
7,,,,,,aloe vera_coughs,,,,
8,,,,,,aloe vera_colds,,,,
9,,,,,,aloe vera_sore throats,,,,
