,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ribes nigrum,ribes nigrum,vaccinium oxycoccus,v.oxycoccus,,,,,,
1,morus nigra,morus nigra,,c.dentata,,,,,,
2,m. alba,morus alba,,vacciniummacrocarpon,,,,,,
3,m. rubra,morus rubra,,citrus,,,,,,
4,morus rubra,vaccinium macrocarpon,,,,,,,,
5,vaccinium macrocarpon,vitis vinifera,,,,,,,,
6,vitis vinifera,quercus spp,,,,,,,,
7,v. vinifera,prunus dulcis var. dulcis,,,,,,,,
8,quercus spp,malus sylvestris,,,,,,,,
9,prunus dulcis var. dulcis,prunus armeniaca,,,,,,,,
10,prunus dulcis,berberis vulgaris,,,,,,,,
11,malus sylvestris,fagus sylvatica,,,,,,,,
12,prunus armeniaca,vaccinium myrtillus,,,,,,,,
13,berberis vulgaris,rubus spp,,,,,,,,
14,fagus sylvatica,vaccinium spp,,,,,,,,
15,vaccinium myrtillus,rubus ursinus,,,,,,,,
16,rubus spp,prunus insititia,,,,,,,,
17,vaccinium spp,juglans cinerea,,,,,,,,
18,rubus ursinus,prunus avium,,,,,,,,
19,prunus insititia,castanea sativa,,,,,,,,
20,prunus insititia var. italica,rubus chamaemorus,,,,,,,,
21,prunus insititia var. syriaca,vaccinium vitis-idaea,,,,,,,,
22,juglans cinerea,malus spp,,,,,,,,
23,prunus avium,ribes spp,,,,,,,,
24,castanea sativa,ribes rubrum,,,,,,,,
25,rubus chamaemorus,sambucus canadensis,,,,,,,,
26,vaccinium vitis-idaea,corylus spp,,,,,,,,
27,malus spp,actinidia chinensis,,,,,,,,
28,ribes spp,prunus insititia var. italica,,,,,,,,
29,ribes rubrum,crataegus spp,,,,,,,,
30,sambucus canadensis,carya spp,,,,,,,,
31,corylus spp,mespilus germanica,,,,,,,,
32,actinidia chinensis,prunus insititia var. syriaca,,,,,,,,
33,crataegus spp,prunus cerasus,,,,,,,,
34,carya spp,prunus persica,,,,,,,,
35,mespilus germanica,olea europaea,,,,,,,,
36,prunus cerasus,pyrus communis,,,,,,,,
37,prunus persica,carya illinoensis,,,,,,,,
38,olea europaea,diospyros spp,,,,,,,,
39,pyrus communis,pistacia vera,,,,,,,,
40,carya illinoensis,prunus domestica,,,,,,,,
41,diospyros spp,prunus americana,,,,,,,,
42,pistacia vera,prunus cerasifera,,,,,,,,
43,prunus domestica,prunus salicina,,,,,,,,
44,prunus americana,cydonia oblonga,,,,,,,,
45,prunus cerasifera,rubus occidentalis,,,,,,,,
46,prunus salicina,rubus idaeus var. idaeus,,,,,,,,
47,cydonia oblonga,fragaria spp,,,,,,,,
48,rubus occidentalis,arbutus unedo,,,,,,,,
49,rubus idaeus var. idaeus,juglans nigra,,,,,,,,
50,fragaria spp,juglans regia,,,,,,,,
51,arbutus unedo,rubus phoenicolasius,,,,,,,,
52,juglans nigra,prunus dulcis,,,,,,,,
53,j. nigra,bertholletia excelsa,,,,,,,,
54,juglans regia,macadamia spp,,,,,,,,
55,j. regia,pinus spp,,,,,,,,
56,rubus phoenicolasius,juglans spp,,,,,,,,
57,bertholletia excelsa,coula edulis,,,,,,,,
58,macadamia spp,castanea dentata,,,,,,,,
59,macadamia,corylus cornuta,,,,,,,,
60,pinus spp,fagus spp,,,,,,,,
61,juglans spp,areca catechu,,,,,,,,
62,coula edulis,anacardium occidentale,,,,,,,,
63,castanea dentata,castanea spp,,,,,,,,
64,corylus cornuta,castanea mollissima,,,,,,,,
65,fagus spp,corylus chinensis,,,,,,,,
66,areca catechu,juglans cathayensis,,,,,,,,
67,anacardium occidentale,castanea pumila,,,,,,,,
68,castanea spp,buchanania lanzan,,,,,,,,
69,castanea mollissima,corylus avellana,,,,,,,,
70,corylus chinensis,lecythis minor,,,,,,,,
71,juglans cathayensis,cocos nucifera,,,,,,,,
72,castanea pumila,corylus maxima,,,,,,,,
73,buchanania lanzan,cola nitida,,,,,,,,
74,corylus avellana,corylus americana,,,,,,,,
75,lecythis minor,juglans ailanthifolia,,,,,,,,
76,cocos nucifera,corylus ferox,,,,,,,,
77,corylus maxima,terminalia catappa,,,,,,,,
78,cola nitida,castanea crenata,,,,,,,,
79,corylus americana,canarium indicum,,,,,,,,
80,juglans ailanthifolia,simmondsia chinensis,,,,,,,,
81,corylus ferox,cola acuminatum,,,,,,,,
82,terminalia catappa,pachira aquatica,,,,,,,,
83,terminalia,caryocar amygdaliferum,,,,,,,,
84,castanea crenata,sclerocarya caffra,,,,,,,,
85,canarium indicum,pinus cembroides,,,,,,,,
86,simmondsia chinensis,ricinodendron rautanenii,,,,,,,,
87,cola acuminatum,lecythis usitata,,,,,,,,
88,pachira aquatica,lecythis ollaria,,,,,,,,
89,caryocar amygdaliferum,castanospermum australe,,,,,,,,
90,sclerocarya caffra,telfairia pedata,,,,,,,,
91,pinus cembroides,arachis hypogaea,,,,,,,,
92,ricinodendron rautanenii,caryocar spp,,,,,,,,
93,lecythis usitata,pinus pinea,,,,,,,,
94,lecythis ollaria,canarium ovatum,,,,,,,,
95,castanospermum australe,pinus edulis,,,,,,,,
96,telfairia pedata,santalum acuminatum,,,,,,,,
97,arachis hypogaea,macadamia tetraphylla,,,,,,,,
98,caryocar spp,lecythis pisonis,,,,,,,,
99,pinus pinea,carya ovata,,,,,,,,
100,canarium ovatum,carya laciniosa,,,,,,,,
101,pinus edulis,corylus heterophylla,,,,,,,,
102,santalum acuminatum,caryocar nuciferum,,,,,,,,
103,macadamia tetraphylla,pinus cembra,,,,,,,,
104,lecythis pisonis,terminalia spp,,,,,,,,
105,carya ovata,inocarpus fagifer,,,,,,,,
106,carya laciniosa,corylus colurna,,,,,,,,
107,corylus heterophylla,trapa spp,,,,,,,,
108,caryocar nuciferum,pterocarya spp,,,,,,,,
109,pinus cembra,cordeauxia edulis,,,,,,,,
110,terminalia spp,,,,,,,,,
111,inocarpus fagifer,,,,,,,,,
112,corylus colurna,,,,,,,,,
113,trapa spp,,,,,,,,,
114,pterocarya spp,,,,,,,,,
115,cordeauxia edulis,,,,,,,,,
