,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,atropa belladonna,atropa belladonna,t,citrus,,,,,papaver somniferum_pain,papaver somniferum_pain-killing
1,amanita muscaria,amanita muscaria,hyrism,,,,,,papaver somniferum_killing,carica papaya_aid digestion
2,pyrethrum,pyrethrum,laudanum,,,,,,,
3,lathyrusspp,lathyrusspp,phantastica.liana,,,,,,,
4,claviceps purpurea,claviceps purpurea,plasmodium vivax,,,,,,,
5,ipomoea violacea,ipomoea violacea,anopheles spp,,,,,,,
6,lophophorawilliamsii,lophophorawilliamsii,,,,,,,,
7,papaver somniferum,papaver somniferum,,,,,,,,
8,nicotianatabacum,nicotianatabacum,,,,,,,,
9,carica papaya,carica papaya,,,,,,,,
10,cyperus papyrus,cyperus papyrus,,,,,,,,
