,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,centaurea ragusina l,centaurea ragusina l,,syringa vulgaris,,,syringa vulgaris_inflammation,,,punica granatum l_vasculoprotective
1,commiphora,commiphora,,,,,commiphora_chronic diseases,,,hypericum hircinum subsp. majus_antifungal
2,boswellia,boswellia,,,,,boswellia_chronic diseases,,,ajuga laxmannii (murray) benth_antimicrobial
3,rhodiola rosea l,rhodiola rosea l,,,,,scrophularia lucida_tumor,,,ajuga laxmannii (murray) benth_anti-inflammatory
4,punica granatum l,punica granatum l,,,,,,,,ajuga laxmannii (murray) benth_antioxidant
5,chelidonium majus,chelidonium majus,,,,,,,,lavandula angustifolia_central nervous system
6,scrophularia lucida,scrophularia lucida,,,,,,,,
7,ajuga laxmannii (murray) benth,ajuga laxmannii (murray) benth,,,,,,,,
8,prunus spinosa l,prunus spinosa l,,,,,,,,
9,ononis natrix subsp. hispanica,ononis natrix subsp. hispanica,,,,,,,,
10,veronica officinalis,veronica officinalis,,,,,,,,
11,veronica chamaedrys,veronica chamaedrys,,,,,,,,
12,lavandula angustifolia,lavandula angustifolia,,,,,,,,
13,hypericum hircinum subsp. majus,hypericum,,,,,,,,
