,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis,berberis vulgaris,,enantiachlorantha oliv,berberis asiatica_swelling,berberis vulgaris_digestive diseases,"berberis_infections of the ear, eye, and mouth",mahonia aquifolium_antimicrobial,berberis vulgaris_antioxidative,berberis_antimicrobial
1,berberis vulgaris,berberis asiatica,,enantia pilosa exell,berberis asiatica_toothache,berberis vulgaris_tumors,berberis_indigestion,berberis aquifolium_anti-inflammatory,berberis vulgaris_hepatoprotective,berberis_astringent
2,b. vulgaris,berberis aristata,,enantia polycarpa (dc.)engl. & diels,berberis asiatica_ulcers,berberis vulgaris_inflammatory disorders,berberis_helminthes,,berberis vulgaris_immunomodulatory,berberis vulgaris_blood purifying
3,berberis asiatica,berberis chitria,,coelocline,berberis asiatica_eye sores,berberis vulgaris_skin diseases,berberis_protozoa,,berberis vulgaris_renoprotective,berberis aristata_antimicrobial
4,berberis asiatica roxb. ex dc,berberis lycium,,caulophyllum,berberis asiatica_skin pigmentation,berberis vulgaris_wound healing,berberis_uterine and vaginal disorders,,berberis vulgaris_cardioprotective,berberis aristata_antiprotozoal
5,berberis aristata,mahonia aquifolium,,jeffersonia,berberis asiatica_jaundice,berberis vulgaris_affections of eyes,berberis_obesity,,,b. chitria_antimicrobial
6,berberis aristata dc,coptis chinensis,,nandina,berberis asiatica_asthma,berberis vulgaris_respiratory diseases,berberis_influenza,,,b. chitria_antiprotozoal
7,berberisaristata,argemone mexicana,,sinopodophyllum,berberis asiatica_inflammation,berberis vulgaris_microbial pathologies,berberis_wounds,,,b. lycium_antiprotozoal
8,b. chitria,berberis heterophylla,,tinospora,berberis aristata_ophthalmic diseases,berberis vulgaris_fevers,berberis_viruses,,,coptischinensis_elimination of toxins
9,b. lycium,berberis beaniana,,bocconia,berberis aristata_skin diseases,berberis chitria_hemorrhages,berberis_infectious diseases,,,annickia chlorantha (oliv. )setten & maas_hemostatic
10,m. aquifolium,coscinium fenestratum,,chelidonium,berberis aristata_hemorrhages,berberis chitria_ulcers,berberis_bacteria,,,annickia chlorantha (oliv. )setten & maas_promote conception
11,mahonia,coptis japonica,,corydalis,berberis aristata_enlarged liver and spleen,berberis lycium_hemorrhages,berberis_mountain sickness,,,annickia chlorantha (oliv. )setten & maas_antipyretic
12,coptischinensis,hydratis canadensis,,eschscholzia,berberis aristata_ulcers,coptis chinensis_damp-heat syndromes,berberis_common cold,,,enantiachlorantha oliv_hemostatic
13,coptis,annickia chlorantha,,glaucium,berberis aristata_jaundice,coptis chinensis_toxins,berberis_respiratory infections,,,enantiachlorantha oliv_promote conception
14,c. chinensis,annickia pilosa,,hunnemannia,berberis aristata_conjunctivitis,coptis chinensis_liver heat,berberis_fungi,,,enantiachlorantha oliv_antipyretic
15,argemone,annickia polycarpa,,macleaya,berberis chitria_ophthalmic diseases,annickia polycarpa_wound healing,berberis_scorpion sting,,,annickia polycarpa (dc. )setten & maas ex i.m.turner_wound healing
16,argemone mexicana,rollinia mucosa,,papaver,berberis chitria_skin diseases,xylopia polycarpa_stomach problems,berberis_hemorrhoids,,,annickia polycarpa (dc. )setten & maas ex i.m.turner_antiseptic
17,b. heterophylla,xylopia polycarpa,,sanguinaria,berberis chitria_enlarged liver and spleen,,berberis_diabetes,,,enantia polycarpa (dc.)engl. & diels_wound healing
18,b. beaniana,berberis actinacantha,,hydrastis,berberis chitria_jaundice,,berberis_snakebite,,,enantia polycarpa (dc.)engl. & diels_antiseptic
19,cosciniumfenestratum,berberis aquifolium,,xanthorhiza,berberis chitria_conjunctivitis,,berberis aristata_urinary disorders,,,xylopia polycarpa (dc.) oliv_conception
20,c. japonica,,,evodia,berberis lycium_ophthalmic diseases,,berberis aristata_painful micturition,,,berberis actinacantha mart_antipyretic
21,hydratis canadensis,,,phellodendron,berberis lycium_skin diseases,,berberis aristata_diarrhea,,,berberis aquifolium pursh_intestinal secretions and bile flow
