,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,bixa orellana,bixa orellana,,acer saccharinum,,,,,,
1,pimenta dioica,pimenta dioica,,cassia,,,,,,
2,angelica,angelica archangelica,,cinnamon,,,,,,
3,angelica archangelica,galipea officinalis,,magnolia,,,,,,
4,galipea officinalis,pimpinella anisum,,,,,,,,
5,pimpinella anisum,ferula assafoetida,,,,,,,,
6,ferula assafoetida,melissa officinalis,,,,,,,,
7,melissa officinalis,myroxylon balsamum,,,,,,,,
8,myroxylon balsamum,ocimum basilicum,,,,,,,,
9,ocimum basilicum,laurus nobilis,,,,,,,,
10,laurus nobilis,prunus serotina,,,,,,,,
11,prunus serotina,agathosma spp,,,,,,,,
12,agathosma spp,umbellularia californica,,,,,,,,
13,umbellularia californica,capparis spinosa,,,,,,,,
14,capparis spinosa,carum carvi,,,,,,,,
15,carum carvi,elettaria cardamomum,,,,,,,,
16,elettaria cardamomum,cinnamomum aromaticum,,,,,,,,
17,cinnamomum aromaticum,apium graveolens,,,,,,,,
18,apium graveolens,anthriscus cerefolium,,,,,,,,
19,anthriscus cerefolium,coriandrum sativum,,,,,,,,
20,coriandrum sativum,cinnamomum verum,,,,,,,,
21,cinnamomum verum,syzygium aromaticum,,,,,,,,
22,syzygium aromaticum,piper cubeb,,,,,,,,
23,piper cubeb,cuminum cyminum,,,,,,,,
24,cuminum cyminum,anethum graveolens,,,,,,,,
25,anethum graveolens,chenopodium ambrosioides,,,,,,,,
26,chenopodium ambrosioides,eucalyptus spp,,,,,,,,
27,eucalyptus spp,foeniculum vulgare,,,,,,,,
28,foeniculum vulgare,trigonella foenum-graecum,,,,,,,,
29,trigonella foenum-graecum,boswellia carteri,,,,,,,,
30,boswellia carteri,kaempferia galanga,,,,,,,,
31,kaempferia galanga,alpinia officinarum,,,,,,,,
32,alpinia officinarum,allium sativum,,,,,,,,
33,allium sativum,zingiber officinalis,,,,,,,,
34,zingiber officinalis,aframomum sceptrum,,,,,,,,
35,aframomum sceptrum,armoracia lapathifolia,,,,,,,,
36,armoracia lapathifolia,hyssopus officinalis,,,,,,,,
37,hyssopus officinalis,glycyrrhiza glabra,,,,,,,,
38,glycyrrhiza glabra,myristica fragrans,,,,,,,,
39,myristica fragrans,origanum majorana,,,,,,,,
40,origanum majorana,brassica nigra,,,,,,,,
41,brassica nigra,brassica juncea,,,,,,,,
42,brassica juncea,sinapis alba,,,,,,,,
43,sinapis alba,commiphora spp,,,,,,,,
44,commiphora spp,allium cepa,,,,,,,,
45,allium cepa,origanum vulgare,,,,,,,,
46,origanum vulgare,capsicum annuum,,,,,,,,
47,capsicum annuum,petroselinum crispum,,,,,,,,
48,capsicum,mentha pulegium,,,,,,,,
49,petroselinum crispum,piper nigrum,,,,,,,,
50,mentha pulegium,zanthoxylum piperitum,,,,,,,,
51,piper nigrum,capsicum spp,,,,,,,,
52,zanthoxylum piperitum,capsicum frutescens,,,,,,,,
53,capsicum spp,mentha x piperita,,,,,,,,
54,capsicum frutescens,schinus molle,,,,,,,,
55,mentha x piperita,papaver somniferum,,,,,,,,
56,schinus molle,quassia amara,,,,,,,,
57,papaver somniferum,ruta graveolens,,,,,,,,
58,quassia amara,crocus sativus,,,,,,,,
59,quassia,salvia officinalis,,,,,,,,
60,ruta graveolens,smilax aristolochiifolia,,,,,,,,
61,crocus sativus,sassafras albidum,,,,,,,,
62,salvia officinalis,satureja hortensis,,,,,,,,
63,smilax aristolochiifolia,sesamum indicum,,,,,,,,
64,sassafras albidum,prunus spinosa,,,,,,,,
65,satureja hortensis,mentha spicata,,,,,,,,
66,sesamum indicum,illicium verum,,,,,,,,
67,prunus spinosa,artemisia dracunculus,,,,,,,,
68,mentha spicata,thymus vulgaris,,,,,,,,
69,illicium verum,dipteryx spp,,,,,,,,
70,artemisia dracunculus,curcuma domestica,,,,,,,,
71,thymus vulgaris,vanilla planifolia,,,,,,,,
72,dipteryx spp,wasabia japonica,,,,,,,,
73,curcuma domestica,gaultheria procumbens,,,,,,,,
74,vanilla planifolia,curcuma zedoaria,,,,,,,,
75,vanilla,hordeum vulgare,,,,,,,,
76,wasabia japonica,acer nigrum,,,,,,,,
77,gaultheria procumbens,cocos nucifera,,,,,,,,
78,curcuma zedoaria,jubaea chilensis,,,,,,,,
79,hordeum vulgare,caryota urens,,,,,,,,
80,acer nigrum,fraxinus ornus,,,,,,,,
81,cocos nucifera,nypa fruticans,,,,,,,,
82,jubaea chilensis,borassus flabellifer,,,,,,,,
83,caryota urens,beta vulgaris,,,,,,,,
84,fraxinus ornus,saccharum officinarum,,,,,,,,
85,nypa fruticans,acer saccharum,,,,,,,,
86,borassus flabellifer,arenga pinnata,,,,,,,,
87,beta vulgaris,sorghum bicolor,,,,,,,,
88,saccharum officinarum,phoenix sylvestris,,,,,,,,
89,acer saccharum,,,,,,,,,
90,arenga pinnata,,,,,,,,,
91,sorghum,,,,,,,,,
92,sorghum bicolor,,,,,,,,,
93,phoenix sylvestris,,,,,,,,,
