,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cerbera vinenifera,cerbera,nyassa,krausii,,,physostigma vene-nosum_alzheimer's disease,,,
1,cerbera spp,physostigma vene-nosum,indian/pacific coastscombretum confertum,combretum confertum,,,physostigma vene-nosum_glaucoma,,,
2,physostigma vene-nosum,adenium obesum,africasecuridaca longipedunculata,securidaca longipedunculata,,,physostigma vene-nosum_chronic constipation,,,
3,adenium obesum,akokanthera venetata,africastrychnos icaja,strychnos icaja,,,,,,
4,akokanthera venetata,cerbera vinenifera,africastrychnos kipapa,strychnos kipapa,,,,,,
5,detarium senegalense,detarium senegalense,indomalaysiagnidia krausii,rourea glabra,,,,,,
6,erythrophleum suaveolens,erythrophleum suaveolens,americarourea glabra,ephedra,,,,,,
7,mimusops djave,mimusops djave,medica,aloe,,,,,,
8,physostigma venenosum,physostigma venenosum,aztec materia medica,cassia,,,,,,
9,aconitum napellus,aconitum napellus,,senna,,,,,,
10,conium maculatum,conium maculatum,,,,,,,,
11,dichapetalum toxicaria,dichapetalum toxicaria,,,,,,,,
12,euphorbia cotinifolia,euphorbia cotinifolia,,,,,,,,
13,gelsemium elegans,gelsemium elegans,,,,,,,,
14,metroxylon sagu,metroxylon sagu,,,,,,,,
15,nerium oleander,nerium oleander,,,,,,,,
16,parkia bussei,parkia bussei,,,,,,,,
17,paullinia pinnata,paullinia pinnata,,,,,,,,
18,spigelia anthelmia,spigelia anthelmia,,,,,,,,
19,boophane disticha,boophane disticha,,,,,,,,
20,gloriosa superba,gloriosa superba,,,,,,,,
21,kalmia latifolia,kalmia latifolia,,,,,,,,
22,phyllanthus engleri,phyllanthus engleri,,,,,,,,
23,pisonia brunoniana,pisonia brunoniana,,,,,,,,
