,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,humulus lupulus,humulus lupulus,sarsaparilla,saccharomycescerevisiae,,,,,,
1,agave spp,agave spp,,,,,,,,
2,aspergillus oryzae,aspergillus oryzae,,,,,,,,
3,saccharomyces,saccharomyces,,,,,,,,
4,saccharomyces ellipsoideus,botrytis cinerea,,,,,,,,
5,botrytis cinerea,vitis vinifera,,,,,,,,
6,vitisvinifera,saccharomyces ellipsoideus,,,,,,,,
7,vitis vinifera,phoenix dactylifera,,,,,,,,
8,phoenix dactylifera,malus spp,,,,,,,,
9,malus spp,zingiber spp,,,,,,,,
10,zingiber spp,piper methysticum,,,,,,,,
11,piper methysticum,mentha spp,,,,,,,,
12,mentha spp,eleusine spp,,,,,,,,
13,eleusine spp,oryza sativa,,,,,,,,
14,oryza sativa,sorghum,,,,,,,,
15,sorghum bicolor,sorghum bicolor,,,,,,,,
16,sorghum,vitis spp,,,,,,,,
17,vitis spp,,,,,,,,,
