,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ilex paraguariensis,ilex paraguariensis,,pandanus spp,,,papaversomniferum_diarrhea,,,
1,ilex vomitoria,ilex vomitoria,,cola spp,,,papaversomniferum_gout,,,
2,homalomena spp,homalomena,,echinocereus spp,,,,,,
3,tanaecium nocturnum,tanaecium nocturnum,,pagmea macrophylla,,,,,,
4,ariocarpus fissuratus,ariocarpus fissuratus,,,,,,,,
5,armatocereus laetus,armatocereus laetus,,,,,,,,
6,coryphantha macromeris,coryphantha macromeris,,,,,,,,
7,coryphantha palmeri,coryphantha palmeri,,,,,,,,
8,echinopsis pachanoi,echinopsis pachanoi,,,,,,,,
9,epithelantha micromeris,epithelantha micromeris,,,,,,,,
10,lophophora williamsii,lophophora williamsii,,,,,,,,
11,mammillaria craigii,mammillaria craigii,,,,,,,,
12,lobelia tupa,lobelia tupa,,,,,,,,
13,cannabis sativa,cannabis sativa,,,,,,,,
14,catha edulis,catha edulis,,,,,,,,
15,calea ternifolia,calea ternifolia,,,,,,,,
16,tagetes lucida,tagetes lucida,,,,,,,,
17,ipomoea violacea,ipomoea violacea,,,,,,,,
18,turbina corymbosa,turbina corymbosa,,,,,,,,
19,coriaria thymifolia,coriaria thymifolia,,,,,,,,
20,scirpus atrovirens,scirpus atrovirens,,,,,,,,
21,desfontainia spinosa,desfontainia spinosa,,,,,,,,
22,gaultheria furens,gaultheria furens,,,,,,,,
23,gaultheria parvifolia,gaultheria parvifolia,,,,,,,,
24,erythroxylum novogranatense,erythroxylum novogranatense,,,,,,,,
25,erythroxylum coca,erythroxylum coca,,,,,,,,
26,gomortega kuele,gomortega,,,,,,,,
27,cymbopogon densiflorus,cymbopogon densiflorus,,,,,,,,
28,phragmites australis,phragmites australis,,,,,,,,
29,galbulimima belgraveana,galbulimima belgraveana,,,,,,,,
30,coleus blumei,coleus blumei,,,,,,,,
31,lagochilus inebrians,lagochilus inebrians,,,,,,,,
32,leonotis leonurus,leonotis leonurus,,,,,,,,
33,leonurus sibiricus,leonurus sibiricus,,,,,,,,
34,mentha pulegium,mentha pulegium,,,,,,,,
35,salvia divinorum,salvia divinorum,,,,,,,,
36,anadenanthera colubrina,anadenanthera colubrina,,,,,,,,
37,anadenanthera peregrina,anadenanthera peregrina,,,,,,,,
38,cytisus canariensis,cytisus canariensis,,,,,,,,
39,erythrina spp,erythrina,,,,,,,,
40,mimosa hostilis,mimosa hostilis,,,,,,,,
41,rhynchosia spp,rhynchosia,,,,,,,,
42,sophora secundiflora,sophora secundiflora,,,,,,,,
43,utricularia minor,utricularia minor,,,,,,,,
44,pancratium trianthum,pancratium trianthum,,,,,,,,
45,desfontainea hookeri,desfontainea hookeri,,,,,,,,
46,heimia salicifolia,heimia salicifolia,,,,,,,,
47,banisteriopsis caapi,banisteriopsis caapi,,,,,,,,
48,tetrapterys methystica,tetrapterys methystica,,,,,,,,
49,helicostylis spp,helicostylis,,,,,,,,
50,maquira sclerophylla,maquira sclerophylla,,,,,,,,
51,myristica fragrans,myristica fragrans,,,,,,,,
52,virola spp,virola,,,,,,,,
53,oncidium cebolleta,oncidium cebolleta,,,,,,,,
54,areca catechu,areca catechu,,,,,,,,
55,papaversomniferum,papaver somniferum,,,,,,,,
56,papaver somniferum,piper methysticum,,,,,,,,
57,piper methysticum,coffea,,,,,,,,
58,coffea spp,mitragyna speciosa,,,,,,,,
59,mitragyna speciosa,psychotria,,,,,,,,
60,psychotria spp,paullinia cupana,,,,,,,,
61,paullinia cupana,paullinia yoco,,,,,,,,
62,paullinia yoco,atropa belladonna,,,,,,,,
63,atropa belladonna,brugmansia amesianum,,,,,,,,
64,brugmansia amesianum,brugmansia candida,,,,,,,,
65,brugmansia candida,brugmansia sanguinea,,,,,,,,
66,brugmansia sanguinea,brugmansia suaveolens,,,,,,,,
67,brugmansia suaveolens,brunsfelsia chiricaspi,,,,,,,,
68,brunsfelsia chiricaspi,brunsfelsia grandiflora,,,,,,,,
69,brunsfelsia grandiflora,datura ceratocaula,,,,,,,,
70,datura ceratocaula,datura inoxia,,,,,,,,
71,datura inoxia,datura stramonium,,,,,,,,
72,datura stramonium,duboisia hopwoodii,,,,,,,,
73,duboisia hopwoodii,hyoscyamus niger,,,,,,,,
74,hyoscyamus niger,iochroma fuchsioides,,,,,,,,
75,iochroma fuchsioides,latua pubiflora,,,,,,,,
76,latua pubiflora,mandragora officinarum,,,,,,,,
77,mandragora officinarum,nicotiana tabacum,,,,,,,,
78,nicotiana tabacum,petunia violacea,,,,,,,,
79,petunia violacea,scopolia carniolica,,,,,,,,
80,scopolia carniolica,solandra grandiflora,,,,,,,,
81,solandra grandiflora,solandra guerrerensis,,,,,,,,
82,solandra guerrerensis,theobroma cacao,,,,,,,,
83,theobroma cacao,camellia sinensis,,,,,,,,
84,camellia sinensis,kaempferia galanga,,,,,,,,
85,kaempferia galanga,peganum harmala,,,,,,,,
86,peganum harmala,,,,,,,,,
