,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,digitalis lanata,digitalis lanata,,vinca,,,vinca_leukemia,,,
1,chondrodendron tomentosum,chondrodendron tomentosum,,sorghum,,,,,,
2,apocynumcannabinum,apocynumcannabinum,,anacardium occidentale,,,,,,
3,catharanthus roseus,catharanthus roseus,,mangifera indica,,,,,,
4,rauvolfia spp,rauvolfia spp,,pistacia vera,,,,,,
5,,,,rhus spp,,,,,,
6,,,,schinopsis spp,,,,,,
7,,,,schinus spp,,,,,,
8,,,,spondias spp,,,,,,
9,,,,toxicodendron spp,,,,,,
10,,,,carissagrandiflora,,,,,,
11,,,,landolphia spp,,,,,,
12,,,,funtumia elastica,,,,,,
13,,,,nerium spp,,,,,,
14,,,,strophanthus spp,,,,,,
15,,,,thevetia spp,,,,,,
