,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,leonurus cardiaca l,leonurus cardiaca l,tanacetum vulgare,hoodiagordonii (masson) sweet ex decne,crataegus_cardiovascular,leonurus cardiaca l_tracheitis,,viburnum opulus l_anti-inflammatory,leonurus cardiaca l_sedative,hoodiagordonii (masson) sweet ex decne_regulate the appetite
1,crataegus,crataegus,valeriana officinalis,l.cardiaca l,,leonurus cardiaca l_anxiolytic,,viburnum opulus l_diuretic,leonurus cardiaca l_expectorant,malpighia glabra l_vitamin c
2,viburnum opulus l,viburnum opulus l,thymus serpyllum l,thymusserpyllum l,,leonurus cardiaca l_bronchitis,,viburnum opulus l_diaphoretic,leonurus cardiaca l_tonic,l.cardiaca l_antistress
3,origanum vulgare l,origanum vulgare l,quercus petraea (matt.) liebl,q. petraea(matt.) liebl,,viburnum opulus l_kidney nephritis,,,tanacetum vulgare_choleretic,
4,quercus robur l,quercus robur l,pimpinella anisum l,pimpinellaanisum l,,viburnum opulus l_gall bladder,,,tanacetum vulgare_antihelmintic,
5,acorus calamus l,acorus calamus l,atropa belladonna l,atropa belladonnal,,viburnum opulus l_diarrhea,,,viburnum opulus l_spasmolytic,
6,taraxacum campylodes g.e.haglund,taraxacum campylodes g.e.haglund,digitalis grandiflora mill,digitalis grandifloramill,,viburnum opulus l_gastro-intestinal ailments,,,valeriana officinalis_sedative,
7,taraxacum officinale l,taraxacum officinale l,hoodia gordonii (masson) sweet ex decne,,,viburnum opulus l_dysentery,,,origanum vulgare l_expectorant,
8,aralia elata (miq.) seem,aralia elata (miq.) seem,,,,viburnum opulus l_liver,,,origanum vulgare l_tonic,
9,equisetum arvense l,equisetum arvense l,,,,viburnum opulus l_urinary,,,thymus serpyllum l_expectorant,
10,calendula officinalis l,calendula officinalis l,,,,origanum vulgare l_tracheitis,,,thymus serpyllum l_tonic,
11,eucalyptus viminalis labill,eucalyptus viminalis labill,,,,origanum vulgare l_bronchitis,,,quercus robur l_astringent,
12,zea mays l,zea mays l,,,,thymus serpyllum l_tracheitis,,,quercus petraea (matt.) liebl_astringent,
13,datura stramonium l,datura stramonium l,,,,thymus serpyllum l_bronchitis,,,,
14,hyoscyamus niger l,hyoscyamus niger l,,,,quercus robur l_diarrhea,,,,
15,convallaria majalis l,convallaria majalis l,,,,quercus petraea (matt.) liebl_diarrhea,,,,
16,convallaria keiskei miq,convallaria keiskei miq,,,,hoodia gordonii (masson) sweet ex decne_regulate appetite,,,,
17,frangula alnus mill,frangula alnus mill,,,,,,,,
18,rhamnus cathartica l,rhamnus cathartica l,,,,,,,,
19,adonis vernalis l,adonis vernalis l,,,,,,,,
20,chelidonium majus l,chelidonium majus l,,,,,,,,
21,digitalis purpurea l,digitalis purpurea l,,,,,,,,
22,polemonium caeruleum l,polemonium caeruleum l,,,,,,,,
23,rubia tinctorum l,rubia tinctorum l,,,,,,,,
24,alnus incana (l.) moench,alnus incana (l.) moench,,,,,,,,
25,alnus glutinosa (l.) gaertn,alnus glutinosa (l.) gaertn,,,,,,,,
26,gnaphalium uliginosum l,gnaphalium uliginosum l,,,,,,,,
27,bidens tripartita l,bidens tripartita l,,,,,,,,
28,aspalathus linearis (burm.f.) r.dahlgren,aspalathus linearis (burm.f.) r.dahlgren,,,,,,,,
29,cyclopia sp,cyclopia sp,,,,,,,,
30,malpighia glabra l,malpighia glabra l,,,,,,,,
