,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,candida,candida,,h. hircinumsubsp. majus,,,h. hircinum_chronic catarrhal affections,,,h. perforatum_antifungal
1,candida glabrata,h. hircinum subsp,,h. hircinumsusbps. majus,,,h. hircinum_fungal pathogens of the respiratory tract,,,h. hirsutum_antifungal
2,candida spp,c. parapsilosis,,punicagranatum,,,h. hircinum_asthma,,,h. maculatum_antifungal
3,h. hircinum,c. tropicalis,,cryptococcusneoformans,,,h. hircinum_cough,,,h. hircinumsubsp. majus_antifungal
4,h. hircinum subsp. majus,candida glabrata,,c. albica,,,h. hircinum_sorethroats,,,h. hircinum_antiseptic
5,c. parapsilosis,hypericum,,saccharomyces,,,h. hircinum subsp. majus_fungal-associated pathologies,,,h. hircinum_antifungal
6,c. tropicalis,h. montanum,,,,,h. hircinum subsp. majus_respiratory tract affections,,,h. montanum_anticancer
7,c. glabrata,h. maculatum,,,,,,,,h. montanum_antifungal
8,hypericum,h. hirsutum,,,,,,,,h. montanum_anti-inflammatory
9,h. montanum,h. perforatum,,,,,,,,h. hircinum subsp. majus_anticancer
10,h. maculatum,c. albicans,,,,,,,,h. hircinum subsp. majus_antimicrobial
11,h. hirsutum,c. lusitaniae,,,,,,,,h. hircinum subsp. majus_antifungal
12,h. perforatum,c. glabrata,,,,,,,,h. hircinum subsp. majus_anti-inflammatory
13,c. albicans,c. krusei,,,,,,,,h. hircinum subsp. majus_fungal growth inhibition
14,c. lusitaniae,h. hircinum,,,,,,,,hypericum_antifungal
15,c. krusei,candida spp,,,,,,,,hypericum_antimycotic
16,h. hircinum subsp.majus,bjerkandera,,,,,,,,
17,bjerkandera,aspergillus,,,,,,,,
18,aspergillus glaucus,aspergillus glaucus,,,,,,,,
19,aspergillus,penicillium paneum,,,,,,,,
20,penicillium paneum,penicillium,,,,,,,,
21,penicillium,,,,,,,,,
