,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,,,,cryptanthamilobakeri,,,,,,
1,,,,cryptantha,,,,,,
2,,,,solanum tuberosum,,,,,,
3,,,,solanummelongena,,,,,,
4,,,,solanum nigrum,,,,,,
5,,,,solanum,,,,,,
6,,,,quercus,,,,,,
7,,,,aster,,,,,,
8,,,,chrysanthemum,,,,,,
9,,,,rhododendron,,,,,,
10,,,,magnolia,,,,,,
11,,,,petunia,,,,,,
12,,,,begonia,,,,,,
13,,,,garcinia,,,,,,
14,,,,convolvulus argentateus,,,,,,
15,,,,triticum,,,,,,
16,,,,triticum aestivum,,,,,,
17,,,,zea mays l,,,,,,
18,,,,solanumesculentum,,,,,,
19,,,,lycopersicon,,,,,,
20,,,,lycopersicon esculentum (l.) miller,,,,,,
