,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aspalathus linearis (burm.f.) r.dahlgren,aspalathus linearis (burm.f.) r.dahlgren,hoodia gordonii (masson) sweet ex decne,hoodiagordonii (masson) sweet ex decne,,,crataegus_cardiovascular problems,viburnum opulus l_diuretic,,hoodiagordonii (masson) sweet ex decne_regulate the appetite
1,cyclopia sp,cyclopia sp,thymus serpyllum l,l.cardiaca l,,,,viburnum opulus l_diaphoretic,,malpighia glabra l_vitamin c
2,malpighia glabra l,malpighia glabra l,q. petraea (matt.) liebl,thymusserpyllum l,,,,viburnum opulus l_anti-inflammatory,,l.cardiaca l_antistress
3,viburnum opulus l,viburnum opulus l,pimpinella anisum l,q. petraea(matt.) liebl,,,,,,
4,crataegus,crataegus,atropa belladonna l,pimpinellaanisum l,,,,,,
5,origanum vulgare l,origanum vulgare l,digitalis grandiflora mill,atropa belladonnal,,,,,,
6,leonurus cardiaca l,leonurus cardiaca l,,digitalis grandifloramill,,,,,,
7,quercus robur l,quercus robur l,,,,,,,,
8,acorus calamus l,acorus calamus l,,,,,,,,
9,taraxacum campylodes g.e.haglund,taraxacum campylodes g.e.haglund,,,,,,,,
10,taraxacum officinale l,taraxacum officinale l,,,,,,,,
11,aralia elata (miq.) seem,aralia elata (miq.) seem,,,,,,,,
12,equisetum arvense l,equisetum arvense l,,,,,,,,
13,calendula officinalis l,calendula officinalis l,,,,,,,,
14,eucalyptus viminalis labill,eucalyptus viminalis labill,,,,,,,,
15,zea mays l,zea mays l,,,,,,,,
16,datura stramonium l,datura stramonium l,,,,,,,,
17,hyoscyamus niger l,hyoscyamus niger l,,,,,,,,
18,convallaria majalis l,convallaria majalis l,,,,,,,,
19,convallaria keiskei miq,convallaria keiskei miq,,,,,,,,
20,frangula alnus mill,frangula alnus mill,,,,,,,,
21,rhamnus cathartica l,rhamnus cathartica l,,,,,,,,
22,adonis vernalis l,adonis vernalis l,,,,,,,,
23,chelidonium majus l,chelidonium majus l,,,,,,,,
24,digitalis purpurea l,digitalis purpurea l,,,,,,,,
25,polemonium caeruleum l,polemonium caeruleum l,,,,,,,,
26,rubia tinctorum l,rubia tinctorum l,,,,,,,,
27,alnus incana (l.) moench,alnus incana (l.) moench,,,,,,,,
28,alnus glutinosa (l.) gaertn,alnus glutinosa (l.) gaertn,,,,,,,,
29,gnaphalium uliginosum l,gnaphalium uliginosum l,,,,,,,,
30,bidens tripartita l,bidens tripartita l,,,,,,,,
